onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.8676	0	act	0.28	20	left	cor	0.84	2.48
13.204	0	act	0.44	20	right	cor	0.93	5.86
22.7242	0	act-bad	0.54	19	right	err	0.06	5.86
32.7436	0	act	0.24	20	right	err	0.91	1.42
42.3042	0	act	0.28	21	right	cor	0.88	1.76
52.0858	0	act	0.36	21	right	cor	0.96	1.52
61.9228	0	act	0.28	20	left	err	0.97	2.74
71.0062	0	act	0.42	21	left	cor	0.92	3.84
80.4856	0	act	0.4	21	left	cor	0.97	1.94
89.7428	0	act	0.36	20	right	err	0.65	2.1
99.6224	0	act	0.42	21	left	cor	0.83	1.66
108.6228	0	act	0.42	21	right	err	0.44	0.7
122.3254	0	obs	0.28	20	left	cor	0.88	2.56
131.6646	0	obs	0.42	21	left	cor	0.96	3.92
141.14	0	obs	0.44	20	right	cor	0.94	1.88
150.6638	0	obs-bad	0.54	19	right	err	0.01	5.96
160.6818	0	obs	0.42	21	left	cor	0.94	1.88
169.6836	0	obs	0.4	21	left	cor	0.99	1.98
178.9416	0	obs	0.36	21	right	cor	0.88	1.36
188.7844	0	obs	0.28	20	left	err	0.07	4.64
197.8614	0	obs	0.24	20	right	err	0.08	3.42
207.423	0	obs	0.36	20	right	err	0	0.78
217.301	0	obs	0.28	21	right	cor	0.93	1.86
227.0834	0	obs	0.42	21	right	err	0.18	1.22
240.7822	0	act-bad	0.94	22	left	cor	0.29	4.18
250.08	0	act	0.46	22	left	cor	0.93	0.66
259.4626	0	act	0.36	21	left	cor	0.66	0.66
268.6778	0	act	0.28	21	right	cor	0.89	3.38
278.6424	0	act	0.36	20	right	err	0.35	1.5
288.2618	0	act	0.46	21	left	cor	0.79	3.18
297.417	0	act-bad	0.58	21	right	cor	0.24	2.3
307.0784	0	act	0.32	20	right	cor	0.53	0.92
316.8188	0	act	0.36	20	left	cor	0.86	0.52
325.9412	0	act	0.36	19	right	err	0.57	1.64
335.8616	0	act	0.36	20	left	cor	0.86	3.32
345.3004	0	act	0.4	20	left	cor	0.67	0.94
358.3356	0	obs-bad	0.94	22	left	cor	0.07	3.44
367.6378	0	obs	0.4	20	left	cor	0.9	5.4
376.6774	0	obs	0.36	19	right	err	0.1	2.58
386.5976	0	obs	0.36	21	left	cor	0.94	3.88
395.815	0	obs	0.36	20	right	err	0.03	0.86
405.4356	0	obs	0.46	21	left	cor	0.96	3.52
414.595	0	obs	0.36	20	left	cor	0.97	3.66
424.0402	0	obs	0.28	21	right	cor	0.99	3.58
433.9964	0	obs	0.36	20	left	cor	0.93	0.66
443.117	0	obs	0.46	22	left	cor	0.98	0.84
452.4964	0	obs	0.32	20	right	cor	0.95	3.9
462.2384	0	obs-bad	0.58	21	right	cor	0.89	0.58
