onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.08	0	act	0.42	9	left	cor	0.7	3
13.6404	0	act	0.36	9	left	cor	0.67	3.34
23.4796	0	act	0.32	8	right	cor	0.94	2.68
33.14	0	act	0.38	8	right	cor	0.24	2.08
42.2992	0	act	0.48	7	right	err	0.01	2.76
51.4178	0	act	0.34	8	right	cor	0.77	1.24
60.9422	0	act	0.36	8	right	cor	0.89	1.38
70.3796	0	act	0.36	7	right	cor	0.82	1.64
80.2988	0	act	0.38	7	right	err	0.05	1.48
90.0794	0	act	0.36	8	left	err	0.52	1.04
100.0366	0	act	0.44	9	left	cor	0.91	0.62
109.3782	0	act	0.36	9	right	cor	0.94	3.88
122.6388	0	obs	0.48	7	right	err	0.59	1.6
131.9782	0	obs	0.36	9	right	cor	0.7	3.4
141.8164	0	obs	0.38	8	right	cor	0.76	3.12
151.778	0	obs	0.34	8	right	cor	0.61	1.56
161.5574	0	obs	0.38	7	right	err	0.42	0.74
171.0758	0	obs	0.32	8	right	cor	0.98	2.76
180.5172	0	obs	0.36	9	left	cor	0.68	3.36
190.0756	0	obs	0.36	8	right	cor	0.75	1.1
199.997	0	obs	0.44	9	left	cor	0.68	1.42
209.2552	0	obs	0.42	9	left	cor	0.69	2.98
218.3766	0	obs	0.36	7	right	cor	0.95	1.9
227.5348	0	obs	0.36	8	left	err	0.31	0.62
241.1964	0	act-bad	0.64	8	left	cor	0.42	1.94
251.2188	0	act-bad	0.34	8	left	err	0.35	0.88
260.5992	0	act	0.34	9	left	cor	0.62	0.84
269.8154	0	act	0.32	9	right	cor	0.92	1.84
278.8962	0	act-bad	-0.02	8	right	err	0.03	0.86
287.8984	0	act	0.34	9	right	cor	0.94	3.88
297.7736	0	act	0.5	9	left	cor	0.79	2.38
307.075	0	act	0.36	8	left	err	0.62	1.24
316.8134	0	act	0.36	9	right	err	0.04	3.68
326.5148	0	act	0.42	10	left	cor	0.36	2.86
336.1352	0	act-bad	-0.02	10	left	err	0.26	1.32
345.6146	0	act-bad	0.32	11	left	err	0.6	0.78
358.6542	0	obs	0.36	8	left	err	0.2	3.58
368.6726	0	obs-bad	0.64	8	left	cor	0.45	1.88
377.754	0	obs	0.32	11	left	err	0.27	1.44
387.4524	0	obs-bad	0.52	8	right	cor	0.92	2.64
396.7538	0	obs	0.36	9	right	err	0.04	3.5
405.752	0	obs	0.34	9	right	cor	0.93	3.86
415.3734	0	obs	0.42	10	left	cor	0.65	0.9
425.1132	0	obs	0.5	9	left	cor	0.63	2.06
434.3314	0	obs-bad	0.32	9	right	cor	0.88	1.76
443.3724	0	obs-bad	0.52	10	left	cor	0.89	2.58
452.753	0	obs	0.34	8	left	err	0.41	0.76
462.6324	0	obs	0.34	9	left	cor	0.31	2.96
