onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.902	0	act-bad	0.58	6	left	cor	0.91	0.62
13.2822	0	act	0.32	6	right	cor	0.61	0.76
23.0196	0	act	0.28	5	left	err	0.34	1.48
32.1	0	act	0.34	6	left	cor	0.59	2.78
41.2594	0	act-bad	0.54	6	left	err	0.59	3.6
50.6036	0	act	0.32	7	right	err	0.2	1.2
60.2212	0	act	0.36	8	left	err	0.57	0.84
69.4406	0	act	0.32	9	left	cor	0.7	3.4
78.919	0	act	0.44	9	right	cor	0.75	3.1
88.8804	0	act	0.42	8	right	cor	0.47	1.74
98.7608	0	act	0.46	8	right	cor	0.53	1.06
108.54	0	act-bad	0.52	7	left	err	0.35	0.88
121.9798	0	obs	0.28	5	left	err	0.41	1.62
131.0602	0	obs-bad	0.54	6	left	err	0.52	1.84
140.3974	0	obs-bad	0.52	7	left	err	0.59	2.78
149.8378	0	obs	0.42	8	right	cor	0.7	2.2
159.7172	0	obs	0.32	9	left	cor	0.77	3.54
169.1974	0	obs	0.32	7	right	err	0.06	0.66
178.819	0	obs	0.46	8	right	cor	0.54	1.08
188.5972	0	obs-bad	0.58	6	left	cor	0.76	1.26
197.9768	0	obs	0.44	9	right	cor	0.49	2.58
207.9412	0	obs	0.36	8	left	err	0.63	3.26
217.1566	0	obs	0.32	6	right	cor	0.38	1.22
226.8978	0	obs	0.34	6	left	cor	0.74	3.08
240.0564	0	act-bad	0.58	8	left	err	0.23	2.32
249.1806	0	act	0.34	9	left	cor	0.5	2.58
258.4782	0	act	0.4	9	right	cor	0.51	1.76
268.3974	0	act	0.48	8	left	cor	0.77	1.14
277.4368	0	act	0.42	8	right	cor	0.44	2.48
287.137	0	act-bad	0.66	7	right	err	0.5	1.78
296.7966	0	act	0.42	8	right	cor	0.58	3.16
306.817	0	act	0.44	8	left	cor	0.57	2.84
315.8162	0	act	0.5	7	right	cor	0.51	2.56
325.3746	0	act	0.3	7	right	err	0.22	3.14
335.2162	0	act	0.28	8	left	err	0.45	3.08
344.4766	0	act	0.4	9	right	cor	0.57	1.14
357.9962	0	obs	0.42	8	right	cor	0.47	0.64
367.6934	0	obs	0.4	9	right	cor	0.63	1.26
377.2138	0	obs	0.28	8	left	err	0.47	3.04
386.4732	0	obs	0.3	7	right	err	0.25	3.08
396.3158	0	obs	0.5	7	right	cor	0.44	2.7
405.875	0	obs	0.4	9	right	cor	0.78	1.22
415.7934	0	obs	0.42	8	right	cor	0.58	3.16
425.8128	0	obs	0.34	9	left	cor	0.76	2.06
435.1122	0	obs	0.44	8	left	cor	0.51	1.02
444.1126	0	obs-bad	0.58	8	left	err	0.34	2.1
453.2318	0	obs	0.48	8	left	cor	0.77	2.04
462.2742	0	obs-bad	0.66	7	right	err	0.32	2.14
