onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.038	0	act	0.38	16	right	err	0.44	3.1
13.5602	0	act	0.34	17	left	err	0.26	1.32
22.6406	0	act	0.42	18	left	cor	0.66	0.66
32.1202	0	act	0.32	18	left	err	0.46	2.66
41.4144	0	act	0.4	19	right	cor	0.88	0.56
51.34	0	act	0.48	19	right	cor	0.78	3.16
61.0378	0	act	0.34	18	left	cor	0.7	3
70.1998	0	act	0.38	18	right	cor	0.55	0.88
80.216	0	act	0.36	17	left	cor	0.39	0.8
89.6568	0	act	0.42	17	right	cor	0.52	0.94
99.3958	0	act	0.46	16	left	cor	0.67	1.34
108.6592	0	act	0.4	16	left	cor	0.65	1.48
121.7736	0	obs	0.46	16	left	cor	0.62	2.74
131.0332	0	obs	0.42	17	right	cor	0.81	3.62
140.7764	0	obs	0.34	18	left	cor	0.77	3.14
149.9382	0	obs	0.36	17	left	cor	0.46	0.66
159.3752	0	obs	0.38	16	right	err	0.18	3.62
168.8976	0	obs	0.4	16	left	cor	0.74	1.3
178.0178	0	obs	0.32	18	left	err	0.31	2.96
187.3144	0	obs	0.48	19	right	cor	0.6	2.8
197.0178	0	obs	0.42	18	left	cor	0.46	1.06
206.4972	0	obs	0.34	17	left	err	0.32	4.14
215.5774	0	obs	0.38	18	right	cor	0.71	3.42
225.5966	0	obs	0.4	19	right	cor	0.73	1.32
239.5162	0	act	0.3	15	right	cor	0.64	2.08
249.3966	0	act-bad	0.72	15	right	err	0.39	2.8
258.953	0	act	0.4	16	left	cor	0.74	1.08
267.9964	0	act	0.4	16	right	cor	0.6	2
277.6126	0	act	0.5	15	left	cor	0.53	1.86
286.9552	0	act	0.36	15	left	cor	0.63	0.72
296.1734	0	act	0.44	14	right	cor	0.79	3.18
306.132	0	act-bad	0.52	14	right	cor	0.52	1.04
315.9122	0	act	0.38	13	right	cor	0.68	2.22
325.7526	0	act	0.44	13	left	cor	0.56	2.86
334.753	0	act-bad	0.64	12	right	cor	0.14	2.5
344.408	0	act	0.36	12	left	cor	0.5	1.78
357.7912	0	obs-bad	0.64	12	right	cor	0.69	4.18
367.4524	0	obs	0.4	16	right	cor	0.51	1.82
377.0738	0	obs-bad	0.72	15	right	err	0.31	2.96
386.6344	0	obs	0.5	15	left	cor	0.49	1.78
395.9708	0	obs	0.38	13	right	cor	0.8	1.2
405.8144	0	obs	0.44	13	left	cor	0.6	1.2
414.8132	0	obs	0.3	15	right	cor	0.74	2.28
424.692	0	obs	0.4	16	left	cor	0.69	0.98
433.73	0	obs	0.44	14	right	cor	0.54	2.68
443.6876	0	obs	0.36	12	left	cor	0.28	2.22
453.0678	0	obs-bad	0.52	14	right	cor	0.73	1.46
462.8504	0	obs	0.36	15	left	cor	0.48	1.02
