onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.8702	0	act	0.32	19	left	err	0.12	0.54
13.2104	0	act	0.36	20	right	cor	0.86	0.52
22.873	0	act	0.34	20	right	cor	0.74	1.48
32.3872	0	act	0.48	19	left	cor	0.79	1.58
41.6524	0	act	0.3	19	right	cor	0.64	1.28
51.432	0	act	0.26	18	left	err	0.24	1.5
60.6522	0	act	0.36	19	left	err	0.07	1.44
69.8118	0	act	0.34	20	right	cor	0.79	3.18
79.5122	0	act	0.34	20	left	err	0.15	0.48
88.5884	0	act	0.38	21	right	cor	0.81	2.42
98.4688	0	act	0.38	21	right	cor	0.8	2.4
108.0912	0	act	0.34	20	left	cor	0.81	1.62
121.0912	0	obs	0.36	19	left	err	0.17	1.24
130.2482	0	obs	0.32	19	left	err	0.05	0.68
139.5888	0	obs	0.26	18	left	err	0.1	1.78
148.811	0	obs	0.3	19	right	cor	0.8	1.6
158.5902	0	obs	0.36	20	right	cor	0.88	0.56
168.2478	0	obs	0.38	21	right	cor	0.81	2.42
178.1272	0	obs	0.34	20	left	cor	0.8	1.6
187.1276	0	obs	0.34	20	right	cor	0.82	1.64
196.647	0	obs	0.38	21	right	cor	0.69	2.18
206.2694	0	obs	0.34	20	left	err	0.16	0.46
215.3466	0	obs	0.48	19	left	cor	0.78	1.56
224.606	0	obs	0.34	20	right	cor	0.73	3.06
238.3064	0	act	0.36	20	right	cor	0.69	0.6
248.049	0	act	0.38	20	right	cor	0.87	0.54
257.9662	0	act	0.4	19	right	cor	0.71	3.42
267.9864	0	act	0.32	19	left	cor	0.87	0.54
277.368	0	act-bad	0.64	18	left	cor	0.69	2.98
286.8084	0	act	0.38	18	right	cor	0.54	0.5
296.7648	0	act	0.28	17	right	err	0.44	0.48
306.3272	0	act	0.34	18	left	err	0.15	1.68
315.8074	0	act-bad	0.52	19	left	cor	0.76	2.06
324.845	0	act	0.38	19	right	cor	0.82	1.24
334.6844	0	act	0.28	18	left	cor	0.71	1.02
343.9876	0	act	0.28	18	left	err	0.18	2.42
357.1042	0	obs	0.28	18	left	cor	0.81	1.22
366.4036	0	obs	0.38	20	right	cor	0.85	0.5
376.3272	0	obs-bad	0.64	18	left	cor	0.7	3
385.7648	0	obs-bad	0.52	19	left	cor	0.69	0.98
394.8038	0	obs	0.38	18	right	cor	0.76	3.12
404.7668	0	obs	0.4	19	right	cor	0.78	3.56
414.7866	0	obs	0.28	17	right	err	0.42	0.44
424.346	0	obs	0.28	18	left	err	0.16	2.46
433.4636	0	obs	0.34	18	left	err	0.22	1.54
442.9458	0	obs	0.32	19	left	cor	0.91	0.62
452.325	0	obs	0.38	19	right	cor	0.76	1.12
462.1624	0	obs	0.36	20	right	cor	0.72	0.54
