filename	acq_time	operator	randstr
func/sub-02_ses-001_task-main_run-001_bold.nii.gz	2017-06-08T15:19:59	n/a	+ep6cD_y
func/sub-02_ses-001_task-main_run-002_bold.nii.gz	2017-06-08T15:33:19	n/a	fn*!dk5>
anat/sub-02_ses-001_run-001_T1w.nii.gz	2017-06-08T15:44:09	n/a	18,e:Wl_
func/sub-02_ses-001_task-main_run-003_bold.nii.gz	2017-06-08T15:49:59	n/a	jOX{_JtZ
func/sub-02_ses-001_task-main_run-004_bold.nii.gz	2017-06-08T15:58:19	n/a	P;?swjdf
func/sub-02_ses-001_task-rest_run-001_bold.nii.gz	2017-06-08T16:09:39	n/a	yR\Xk69,
func/sub-02_ses-001_task-main_run-005_bold.nii.gz	2017-06-08T16:17:19	n/a	G|R<_I`W
fmap/sub-02_ses-001_magnitude.nii.gz	2017-06-08T16:24:51	n/a	50qNZLtn
fmap/sub-02_ses-001_magnitude1.nii.gz	2017-06-08T16:24:51	n/a	L-6Mtq{!
fmap/sub-02_ses-001_magnitude2.nii.gz	2017-06-08T16:24:51	n/a	pjs$,8C>
func/sub-02_ses-001_task-main_run-006_bold.nii.gz	2017-06-08T16:26:19	n/a	2?>J$Tk}
