onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.558	0	act	0.42	12	left	cor	0.7	1
12.5982	0	act	0.32	12	left	cor	0.74	1.08
21.8956	0	act	0.34	11	right	err	0.24	1.28
31.778	0	act	0.42	12	right	cor	0.73	4.26
41.6976	0	act	0.42	12	right	cor	0.79	1.18
51.5346	0	act	0.36	11	left	cor	0.61	2.02
60.8798	0	act	0.42	11	left	cor	0.66	1.32
70.1344	0	act	0.46	10	left	cor	0.6	1.2
79.1398	0	act	0.48	10	right	err	0.67	1.34
88.6562	0	act	0.38	11	left	cor	0.69	2.18
97.7344	0	act	0.36	11	left	cor	0.66	3.32
106.954	0	act	0.38	10	left	cor	0.69	3.38
120.4346	0	obs	0.42	12	left	cor	0.79	1.18
129.4758	0	obs	0.38	10	left	cor	0.81	3.62
138.9552	0	obs	0.48	10	right	err	0.31	3.36
148.4786	0	obs	0.42	11	left	cor	0.5	2.98
157.738	0	obs	0.34	11	right	err	0.3	1.4
167.6154	0	obs	0.38	11	left	cor	0.76	2.32
176.6948	0	obs	0.42	12	right	cor	0.83	1.12
186.6154	0	obs	0.36	11	left	cor	0.81	3.62
195.8344	0	obs	0.32	12	left	cor	0.72	1.04
205.138	0	obs	0.36	11	left	cor	0.99	2.78
214.4724	0	obs	0.46	10	left	cor	0.7	2.58
223.4748	0	obs	0.42	12	right	cor	0.83	1.26
237.3172	0	act	0.42	10	right	err	0.25	1.08
247.0116	0	act-bad	0.56	11	right	cor	0.28	3.02
256.577	0	act	0.44	11	right	cor	0.65	2.1
266.1934	0	act	0.5	10	right	cor	0.68	0.62
276.2118	0	act	0.46	10	right	cor	0.94	3.48
286.1758	0	act-bad	0.6	9	left	cor	0.81	0.42
295.5526	0	act	0.38	9	right	err	0.31	3.36
305.3328	0	act	0.28	10	right	cor	0.6	1.58
314.9902	0	act	0.38	10	left	err	0.41	1.96
324.1158	0	act	0.38	11	right	err	0.16	1.66
333.8502	0	act	0.38	12	left	cor	0.61	2.82
343.2924	0	act	0.5	12	left	err	0.71	3.02
356.4518	0	obs	0.5	10	right	cor	0.71	3.42
366.4714	0	obs	0.38	9	right	err	0.53	2.92
376.2498	0	obs-bad	0.56	11	right	cor	0.43	0.46
385.8114	0	obs	0.28	10	right	cor	0.91	0.62
395.4748	0	obs	0.38	12	left	cor	0.72	3.04
404.909	0	obs	0.38	10	left	err	0.3	2.18
414.0346	0	obs	0.46	10	right	cor	0.83	3.26
423.9908	0	obs	0.42	10	right	err	0.27	2.14
433.6944	0	obs	0.5	12	left	err	0.91	3.42
442.8506	0	obs	0.44	11	right	cor	0.71	2.22
452.474	0	obs-bad	0.6	9	left	cor	0.76	0.32
461.853	0	obs	0.38	11	right	err	0.06	2.12
