onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.751	0	act	0.34	14	left	err	0.33	1.32
12.9736	0	act	0.42	15	right	cor	0.83	1.66
22.7528	0	act	0.4	15	right	cor	0.98	1.96
32.2732	0	act	0.34	14	left	err	0.27	3.04
41.5728	0	act	0.4	15	left	cor	0.78	4.02
51.013	0	act	0.44	15	left	err	0.17	2.44
60.3894	0	act	0.42	16	right	cor	0.77	1.14
70.2326	0	act	0.46	16	left	cor	0.76	3.12
79.3922	0	act	0.4	15	left	cor	0.76	1.52
88.6526	0	act	0.34	15	left	cor	0.58	1.62
97.7718	0	act	0.38	14	right	cor	0.84	3.9
107.4712	0	act	0.4	14	right	cor	0.72	1.04
121.0318	0	obs	0.34	15	left	cor	0.66	1.46
130.1512	0	obs	0.38	14	right	cor	0.75	3.1
139.8516	0	obs	0.46	16	left	cor	0.85	3.3
149.006	0	obs	0.42	16	right	cor	0.84	1.9
158.8514	0	obs	0.44	15	left	err	0.35	2.08
168.2278	0	obs	0.4	14	right	cor	0.73	1.06
177.7872	0	obs	0.4	15	left	cor	0.7	3
187.2306	0	obs	0.42	15	right	cor	0.85	2.28
197.0078	0	obs	0.34	14	left	err	0.32	2.94
206.3106	0	obs	0.4	15	left	cor	0.82	1.64
215.5666	0	obs	0.34	14	left	err	0.29	2.58
224.7874	0	obs	0.4	15	right	cor	0.83	1.66
238.3094	0	act-bad	0.54	13	right	cor	0.44	0.7
248.2656	0	act	0.3	13	right	cor	0.84	2.48
257.8892	0	act	0.34	12	right	cor	0.87	2.54
267.7636	0	act	0.42	12	left	cor	0.67	3.34
277.249	0	act	0.38	11	left	cor	0.59	2.4
286.2882	0	act	0.4	11	right	cor	0.62	3.24
296.3058	0	act	0.42	10	left	err	0.27	3.44
305.3084	0	act	0.42	11	left	err	0.09	0.98
314.3888	0	act-bad	-0.02	12	right	err	0.52	1.74
324.0478	0	act	0.32	13	right	cor	0.8	3.6
333.7882	0	act	0.32	13	right	cor	0.86	1.06
343.7076	0	act	0.34	12	left	err	0.18	1.16
357.0478	0	obs	0.42	10	left	err	0.25	3.48
366.0446	0	obs	0.38	11	left	cor	0.76	1.12
375.087	0	obs	0.32	13	right	cor	0.8	3.6
384.8274	0	obs-bad	0.54	13	right	cor	0.65	0.28
394.7868	0	obs	0.32	13	right	cor	0.83	4.46
404.7062	0	obs	0.34	12	right	cor	0.87	2.54
414.5834	0	obs	0.42	12	left	cor	0.9	3.8
424.0664	0	obs	0.3	13	right	cor	0.96	2.88
433.6862	0	obs	0.42	11	left	err	0.15	1.1
442.7608	0	obs	0.34	12	left	err	0.32	1.44
452.1032	0	obs	0.4	11	right	cor	0.57	3.14
462.1256	0	obs-bad	0.52	12	right	cor	0.55	1.68
