onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.5152	0	act	0.4	12	left	cor	0.39	0.78
12.5144	0	act	0.4	12	right	cor	0.7	2.2
22.398	0	act	0.38	11	right	err	0.78	0.42
32.4172	0	act	0.32	12	left	err	0.67	1.44
41.5348	0	act	0.36	13	left	cor	0.77	2.34
50.8742	0	act	0.3	13	right	cor	0.57	0.44
60.5776	0	act	0.38	12	right	cor	0.88	0.56
70.2338	0	act	0.26	12	left	cor	0.75	0.48
79.4544	0	act	0.28	11	right	cor	0.82	1.64
88.9736	0	act	0.3	11	left	cor	0.81	0.42
98.353	0	act	0.3	10	right	err	0.28	1.36
107.9766	0	act	0.28	11	left	err	0.19	1.98
121.411	0	obs	0.26	12	left	cor	0.67	0.64
130.6364	0	obs	0.3	13	right	cor	0.83	3.26
140.3328	0	obs	0.4	12	left	cor	0.26	0.52
149.3328	0	obs	0.28	11	right	cor	0.41	0.82
158.8526	0	obs	0.3	10	right	err	0.03	0.72
168.4718	0	obs	0.28	11	left	err	0.49	0.6
177.9106	0	obs	0.3	11	left	cor	0.88	0.56
187.2918	0	obs	0.32	12	left	err	0.57	1.64
196.4152	0	obs	0.38	11	right	err	0.14	1.7
206.4296	0	obs	0.4	12	right	cor	0.43	1.66
216.312	0	obs	0.38	12	right	cor	0.91	0.62
225.9712	0	obs	0.36	13	left	cor	0.72	2.24
239.3108	0	act-bad	0.64	12	right	cor	0.74	4.28
249.2292	0	act	0.3	12	right	cor	0.81	3.22
259.1906	0	act	0.32	11	right	cor	0.78	1.16
268.7508	0	act	0.46	11	left	cor	0.71	0.56
278.2332	0	act	0.26	10	right	err	0.31	0.62
288.0106	0	act	0.28	11	left	err	0.57	0.44
297.17	0	act	0.36	12	left	cor	0.73	1.06
306.4704	0	act-bad	0.14	12	right	err	0.71	0.56
316.2098	0	act	0.28	13	left	err	0.14	0.5
325.2902	0	act-bad	0.58	14	right	cor	-1	-0.02
335.1326	0	act	0.3	14	left	err	0.32	0.64
344.3918	0	act	0.32	15	left	cor	0.84	1.28
357.4276	0	obs	0.46	11	left	cor	0.74	0.5
366.909	0	obs	0.32	15	left	cor	0.43	0.46
375.9496	0	obs	0.3	14	left	err	0.23	0.46
385.2088	0	obs	0.3	12	right	cor	0.56	0.46
395.1718	0	obs	0.28	11	left	err	0.54	2.68
404.3316	0	obs-bad	0.14	12	right	err	0.29	1.4
414.0678	0	obs	0.28	13	left	err	0.62	2.04
423.1464	0	obs-bad	0.58	14	right	cor	0.89	1.38
432.9874	0	obs	0.32	11	right	cor	0.61	0.82
442.5482	0	obs	0.36	12	left	cor	0.58	0.76
451.8472	0	obs	0.26	10	right	err	0.27	0.54
461.6298	0	obs-bad	0.64	12	right	cor	0.93	0.66
