onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.0314	0	act	0.42	15	right	cor	0.76	1.52
13.5558	0	act	0.38	15	left	cor	0.84	0.48
22.6734	0	act	0.42	14	left	cor	0.91	0.62
32.0518	0	act	0.4	14	left	cor	0.67	0.64
41.2698	0	act	0.38	13	left	cor	0.65	0.9
50.3166	0	act-bad	0.52	13	right	cor	0.77	5.14
59.873	0	act	0.34	12	left	cor	0.71	2.22
68.9534	0	act	0.38	12	left	cor	0.71	1.42
77.9528	0	act	0.4	11	left	err	0.19	1.6
87.433	0	act	0.46	12	right	err	0.31	2.16
97.3524	0	act	0.3	13	left	cor	0.81	1.62
106.6084	0	act-bad	0.56	13	right	err	0.49	1
120.6326	0	obs	0.34	12	left	cor	0.86	2.52
129.714	0	obs-bad	0.52	13	right	cor	0.83	1.26
139.2726	0	obs	0.42	14	left	cor	0.87	0.54
148.6518	0	obs	0.38	13	left	cor	0.85	1.3
157.6876	0	obs	0.38	15	left	cor	0.88	0.56
166.8094	0	obs	0.42	15	right	cor	0.72	1.44
176.3318	0	obs-bad	0.56	13	right	err	0.26	1.46
186.3512	0	obs	0.46	12	right	err	0.31	2.16
196.2698	0	obs	0.4	14	left	cor	0.86	3.72
205.4926	0	obs	0.4	11	left	err	0.27	1.44
214.9702	0	obs	0.3	13	left	cor	0.78	1.56
224.2286	0	obs	0.38	12	left	cor	0.78	1.56
237.23	0	act	0.48	14	right	cor	0.65	2.1
246.8484	0	act	0.42	14	right	err	0.35	0.7
256.6328	0	act	0.48	15	right	cor	0.66	2.12
266.512	0	act-bad	0.56	15	left	cor	0.82	1.24
275.8098	0	act	0.32	14	right	err	0.24	2.3
285.4672	0	act	0.28	15	left	err	0.22	1.14
294.9096	0	act	0.3	16	left	cor	0.87	2.54
304.2468	0	act	0.3	16	right	err	0.06	3.46
314.0892	0	act	0.28	17	right	err	0.08	1.82
323.8286	0	act	0.42	18	right	cor	0.77	3.14
333.789	0	act	0.36	18	right	err	0.13	1.32
343.4904	0	act	0.38	19	left	cor	0.84	3.28
356.648	0	obs	0.28	17	right	err	0.24	1.5
366.3864	0	obs	0.28	15	left	err	0.11	1.36
375.8278	0	obs-bad	0.56	15	left	cor	0.81	1.22
385.1262	0	obs	0.42	14	right	err	0.18	3.62
394.9074	0	obs	0.38	19	left	cor	0.91	3.42
404.071	0	obs	0.36	18	right	err	0.4	2.4
413.7672	0	obs	0.3	16	right	err	0.13	3.32
423.6076	0	obs	0.48	14	right	cor	0.78	2.36
433.2282	0	obs	0.42	18	right	cor	0.71	3.02
443.1896	0	obs	0.48	15	right	cor	0.54	1.88
453.0668	0	obs	0.3	16	left	cor	0.78	2.36
462.4064	0	obs	0.32	14	right	err	0.82	1.14
