onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.0862	0	act	0.44	19	right	err	0.24	3.1
13.6438	0	act	0.42	20	right	cor	0.83	2.46
23.2628	0	act	0.36	20	right	err	0.18	1.62
33.0064	0	act	0.4	21	left	cor	0.76	1.52
42.0028	0	act	0.44	21	left	cor	0.83	3.66
51.4832	0	act	0.34	20	left	cor	0.85	1.08
60.8658	0	act	0.5	20	left	cor	0.78	1.16
69.9008	0	act-bad	0.66	19	right	cor	0.81	4.42
79.8224	0	act	0.32	19	right	err	0.18	1.22
89.7816	0	act	0.34	20	left	cor	0.84	3.28
99.22	0	act	0.32	20	right	cor	0.82	1.64
109.0038	0	act	0.48	19	right	err	0.22	1.54
123.025	0	obs	0.48	19	right	err	0.26	1.46
133.0446	0	obs	0.36	20	right	err	0.28	1.42
142.7808	0	obs	0.32	19	right	err	0.2	1.18
152.7414	0	obs	0.42	20	right	cor	0.83	2.46
162.3606	0	obs	0.4	21	left	cor	0.9	1.8
171.3588	0	obs	0.34	20	left	cor	0.78	3.16
180.8034	0	obs	0.44	21	left	cor	0.76	3.52
190.2808	0	obs-bad	0.66	19	right	cor	0.64	4.08
200.2	0	obs	0.34	20	left	cor	0.83	1.12
209.5806	0	obs	0.44	19	right	err	0.31	2.96
219.1402	0	obs-bad	0.5	20	left	cor	-1	1.16
228.1802	0	obs	0.32	20	right	cor	0.78	1.56
241.9598	0	act	0.5	20	right	cor	0.61	2.82
251.6592	0	act	0.46	20	left	cor	0.81	3.62
260.8794	0	act	0.38	19	left	cor	0.79	1.18
270.179	0	act	0.34	19	left	cor	0.75	2.3
279.5172	0	act	0.4	18	left	cor	0.7	3
288.6788	0	act	0.4	18	right	err	0.35	0.7
298.199	0	act	0.36	19	left	cor	0.65	1.3
307.4564	0	act-bad	0.58	19	right	cor	0.36	3.52
317.1178	0	act	0.36	18	right	err	0.16	3.26
326.9614	0	act	0.32	19	right	err	0.19	1.18
336.8406	0	act	0.38	20	left	cor	0.83	2.46
345.9178	0	act	0.42	20	left	cor	0.93	0.94
359.0406	0	obs	0.42	20	left	cor	0.65	1.48
368.158	0	obs	0.4	18	right	err	0.29	3.4
377.6774	0	obs	0.32	19	right	err	0.18	1.16
387.5598	0	obs	0.34	19	left	cor	0.75	2.3
396.9004	0	obs	0.36	18	right	err	0.21	3.16
406.7396	0	obs	0.46	20	left	cor	0.85	3.7
415.9562	0	obs	0.4	18	left	cor	0.82	3.24
425.116	0	obs	0.36	19	left	cor	0.82	1.64
434.3746	0	obs	0.5	20	right	cor	0.84	3.28
444.0762	0	obs	0.38	20	left	cor	0.8	2.4
453.1558	0	obs-bad	0.58	19	right	cor	0.65	4.1
462.8156	0	obs	0.38	19	left	cor	0.83	1.26
