onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.5996	0	act	0.44	11	left	cor	0.6	3.58
12.68	0	act	0.38	11	right	cor	0.86	4.52
22.3404	0	act	0.38	10	left	cor	0.58	2.76
31.7798	0	act	0.5	10	right	cor	0.47	0.94
41.3	0	act-bad	0.54	9	right	cor	0.53	2.52
50.8566	0	act-bad	0.52	9	right	cor	0.29	3.4
60.6348	0	act-bad	0.52	8	left	cor	0.63	2.06
69.9762	0	act	0.36	8	left	cor	0.55	1.1
79.2346	0	act	0.36	7	right	err	0.07	0.64
88.858	0	act-bad	0.54	8	right	cor	0.51	2.62
98.5594	0	act	0.34	8	left	cor	0.7	3
107.7156	0	act	0.46	7	left	err	0.45	1.08
121.1972	0	obs-bad	0.52	9	right	cor	0.51	2.96
130.9774	0	obs-bad	0.52	8	left	cor	0.61	3.56
140.3132	0	obs	0.36	8	left	cor	0.59	1.18
149.5734	0	obs	0.36	7	right	err	0.34	1.48
159.1978	0	obs	0.34	8	left	cor	0.23	1.12
168.3532	0	obs	0.38	10	left	cor	0.59	2.78
177.7978	0	obs	0.46	7	left	err	0.36	1.26
187.278	0	obs-bad	0.54	9	right	cor	0.8	1.2
196.8324	0	obs	0.5	10	right	cor	0.62	1.24
206.3518	0	obs-bad	0.54	8	right	cor	0.4	0.78
216.056	0	obs	0.44	11	left	cor	0.49	1.78
225.1334	0	obs	0.38	11	right	cor	0.68	1.42
238.794	0	act	0.4	8	left	err	0.46	2.66
247.8362	0	act-bad	0.62	9	right	cor	0.69	0.98
257.6758	0	act-bad	0.7	9	right	cor	0.54	0.9
267.4152	0	act	0.38	8	left	err	0.25	1.48
276.6354	0	act	0.38	9	left	cor	0.72	1.44
285.6326	0	act	0.34	9	right	cor	0.75	3.1
295.5952	0	act	0.46	8	right	cor	0.92	3.84
305.6106	0	act-bad	0.52	8	left	cor	0.64	0.88
314.91	0	act	0.48	7	left	err	0.46	1.86
324.0296	0	act-bad	0.56	8	right	cor	0.43	1.92
333.9536	0	act	0.5	8	left	cor	0.59	1.6
343.3348	0	act	0.34	7	right	cor	0.7	2.2
357.2146	0	obs	0.38	8	left	err	0.37	1.24
366.4312	0	obs-bad	0.62	9	right	cor	0.74	1.08
376.2716	0	obs	0.4	8	left	err	0.47	2.64
385.3128	0	obs-bad	0.52	8	left	cor	0.79	1.18
394.6092	0	obs-bad	0.56	8	right	cor	0.59	1.6
404.5288	0	obs-bad	0.7	9	right	cor	0.56	3.12
414.2688	0	obs	0.34	9	right	cor	0.75	3.1
424.2306	0	obs	0.5	8	left	cor	0.23	2.32
433.6078	0	obs	0.34	7	right	cor	0.85	2.5
443.4904	0	obs	0.46	8	right	cor	0.45	1.08
453.5128	0	obs	0.38	9	left	cor	0.53	2.92
462.51	0	obs	0.48	7	left	err	0.36	2.06
