onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.3598	0	act	0.4	19	right	cor	0.86	1.32
14.199	0	act	0.42	19	left	cor	0.74	2.28
23.5396	0	act	0.38	18	left	err	0.33	1.46
32.614	0	act	0.36	19	left	cor	0.86	1.72
41.8784	0	act	0.42	19	right	cor	0.83	2.46
51.7588	0	act	0.36	18	right	err	0.38	2.02
61.6752	0	act	0.34	19	left	err	0.2	1.58
70.8954	0	act	0.4	20	right	cor	0.57	1.94
80.5156	0	act	0.3	20	left	cor	0.65	0.9
89.816	0	act	0.42	19	left	cor	0.85	0.5
99.1974	0	act	0.32	19	right	cor	0.64	2.88
109.158	0	act	0.4	18	left	cor	0.77	3.54
122.6354	0	obs	0.38	18	left	err	0.39	1.58
131.717	0	obs	0.42	19	left	cor	0.58	1.96
141.0544	0	obs	0.36	18	right	err	0.38	2.02
150.974	0	obs	0.42	19	right	cor	0.92	2.64
160.8572	0	obs	0.32	19	right	cor	0.68	2.96
170.8144	0	obs	0.36	19	left	cor	0.81	1.62
180.0742	0	obs	0.34	19	left	err	0.32	1.34
189.2936	0	obs	0.3	20	left	cor	0.67	0.94
198.5968	0	obs	0.42	19	left	cor	0.64	1.5
207.9762	0	obs	0.4	19	right	cor	0.7	1
217.8126	0	obs	0.4	18	left	cor	0.77	3.54
227.2964	0	obs	0.4	20	right	cor	0.79	2.38
240.9152	0	act	0.36	18	right	err	0.21	3.16
250.4726	0	act	0.38	19	right	cor	0.82	1.14
260.1318	0	act	0.34	19	right	cor	0.91	1.82
269.6514	0	act	0.36	18	left	cor	0.67	1.34
278.6546	0	act	0.38	18	left	cor	0.76	1.26
287.7712	0	act	0.36	17	right	cor	0.79	3.58
297.5116	0	act	0.36	17	left	cor	0.63	0.86
306.5538	0	act	0.32	16	right	cor	0.41	1.16
316.5742	0	act	0.42	16	right	err	0.42	0.74
326.271	0	act	0.38	17	right	cor	0.73	1.46
336.0518	0	act	0.32	17	left	cor	0.81	3.22
345.2134	0	act	0.38	16	left	cor	0.82	3.24
358.6498	0	obs	0.36	18	right	err	0.27	3.04
368.2134	0	obs	0.36	17	right	cor	0.73	0.52
377.9528	0	obs	0.38	17	right	cor	0.79	1.58
387.7302	0	obs	0.38	19	right	cor	0.88	0.56
397.3926	0	obs	0.32	16	right	cor	0.65	0.68
407.413	0	obs	0.42	16	right	err	0.27	1.04
417.1106	0	obs	0.34	19	right	cor	0.82	1.64
426.6318	0	obs	0.38	18	left	cor	0.85	0.5
435.749	0	obs	0.36	17	left	cor	0.81	1.22
444.7914	0	obs	0.38	16	left	cor	0.67	2.94
454.2288	0	obs	0.32	17	left	cor	0.7	3
463.3912	0	obs	0.36	18	left	cor	0.64	1.28
