onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.088	0	act	0.38	19	right	cor	0.81	1.22
13.6508	0	act	0.44	19	right	cor	0.68	1.36
23.1678	0	act	0.36	18	right	cor	0.72	0.54
33.1876	0	act	0.34	18	right	cor	0.71	3.02
43.1472	0	act	0.42	17	right	cor	0.69	0.98
52.9872	0	act	0.38	17	left	cor	0.57	1.14
61.9898	0	act	0.42	16	left	cor	0.68	0.96
71.0272	0	act	0.32	16	left	err	0.47	0.54
80.3266	0	act	0.36	17	left	err	0.38	2.02
89.7068	0	act	0.4	18	left	cor	0.66	1.46
98.828	0	act	0.34	18	left	cor	0.75	2.3
108.1666	0	act	0.36	17	left	cor	0.8	3.6
121.3886	0	obs	0.32	16	left	err	0.36	2.86
130.6856	0	obs	0.42	17	right	cor	0.79	1.18
140.5256	0	obs	0.38	17	left	cor	0.55	2.88
149.5268	0	obs	0.36	17	left	err	0.43	1.92
158.9056	0	obs	0.36	17	left	cor	0.74	0.5
168.1252	0	obs	0.36	18	right	cor	0.86	3.72
178.145	0	obs	0.38	19	right	cor	0.76	1.12
187.708	0	obs	0.34	18	right	cor	0.66	2.92
197.6642	0	obs	0.4	18	left	cor	0.83	0.46
206.7846	0	obs	0.34	18	left	cor	0.79	2.38
216.1238	0	obs	0.42	16	left	cor	0.69	0.98
225.1644	0	obs	0.44	19	right	cor	0.63	1.26
238.684	0	act	0.44	17	right	cor	0.64	2.08
248.3042	0	act	0.38	17	right	cor	0.58	1.62
258.2234	0	act	0.4	16	left	cor	0.72	1.44
267.483	0	act-bad	0.52	16	left	cor	-1	-0.02
276.965	0	act	0.36	15	left	cor	0.66	2.92
286.4028	0	act	0.38	15	left	cor	0.54	2.68
295.5612	0	act	0.34	14	right	cor	0.67	1.44
305.2226	0	act	0.38	14	right	err	0.35	1.28
314.9628	0	act	0.38	15	right	cor	0.68	2.96
324.662	0	act	0.5	15	left	err	0.58	1.96
333.7454	0	act	0.3	16	right	err	0.32	1.44
343.622	0	act	0.36	17	right	cor	0.83	1.66
357.4018	0	obs	0.5	15	left	err	0.6	2
366.48	0	obs	0.36	15	left	cor	0.61	2.82
375.9194	0	obs	0.36	17	right	cor	0.81	1.62
385.702	0	obs	0.4	16	left	cor	0.82	1.64
394.9612	0	obs	0.38	15	left	cor	0.59	2.78
404.1196	0	obs-bad	0.52	16	left	cor	0.75	3.5
413.601	0	obs	0.38	15	right	cor	0.94	3.48
423.3008	0	obs	0.44	17	right	cor	0.84	2.48
432.9208	0	obs	0.38	14	right	err	0.68	0.62
442.658	0	obs	0.3	16	right	err	0.29	1.38
452.5404	0	obs	0.38	17	right	cor	0.87	0.54
462.4598	0	obs	0.34	14	right	cor	0.6	1.58
