onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.2972	0	act	0.34	18	right	cor	0.86	3.32
14.0764	0	act	0.46	18	right	cor	0.96	0.72
23.9568	0	act-bad	0.58	17	right	cor	0.69	2.98
33.4792	0	act	0.36	17	left	cor	0.91	1.82
43.3166	0	act	0.46	16	left	cor	0.82	1.24
52.4358	0	act	0.4	16	left	cor	0.89	0.58
62.3964	0	act	0.34	15	right	cor	0.73	1.46
72.1356	0	act	0.38	15	right	cor	0.92	0.64
81.7992	0	act	0.36	14	right	cor	0.92	1.44
91.0554	0	act	0.44	14	right	cor	0.84	5.28
100.3962	0	act	0.42	13	left	cor	0.71	3.02
109.3952	0	act	0.42	13	left	cor	0.63	2.06
122.4748	0	obs	0.4	16	left	cor	0.78	1.22
131.8152	0	obs	0.46	18	right	cor	0.92	0.64
141.6544	0	obs	0.44	14	right	cor	0.89	1.38
151.393	0	obs	0.34	15	right	cor	0.75	1.5
160.5144	0	obs	0.42	13	left	cor	0.7	3
170.2938	0	obs	0.36	14	right	cor	0.96	1.52
179.5542	0	obs-bad	0.58	17	right	cor	0.8	3.2
188.6336	0	obs	0.38	15	right	cor	0.56	1.66
198.2938	0	obs	0.46	16	left	cor	0.63	0.86
208.2532	0	obs	0.42	13	left	cor	0.44	1.68
218.1338	0	obs	0.36	17	left	cor	0.86	1.72
227.6532	0	obs	0.34	18	right	cor	0.91	3.42
240.6524	0	act	0.42	12	left	cor	0.81	3.62
250.0328	0	act	0.34	12	left	err	0.62	1.24
259.192	0	act	0.38	13	left	cor	0.63	0.72
268.8126	0	act	0.4	13	left	cor	0.86	0.52
278.032	0	act	0.36	12	right	cor	0.73	3.46
287.4722	0	act	0.38	12	left	err	0.29	3
297.4916	0	act	0.44	13	right	cor	0.84	2.48
306.9722	0	act-bad	0.34	13	right	cor	0.91	1.82
316.2722	0	act	0.34	12	left	err	0.12	1.34
325.3098	0	act	0.4	13	left	cor	0.89	2.58
335.2342	0	act	0.46	13	right	cor	0.78	2.36
344.9286	0	act	0.38	12	right	cor	0.68	0.62
358.4912	0	obs	0.4	13	left	cor	0.71	2.22
368.051	0	obs	0.34	12	left	err	0.22	1.14
377.431	0	obs	0.4	13	left	cor	0.89	0.58
386.9104	0	obs	0.44	13	right	cor	0.95	2.7
396.8308	0	obs	0.34	13	right	cor	0.72	1.44
405.99	0	obs	0.42	12	left	cor	0.79	3.58
415.4296	0	obs	0.38	13	left	cor	0.96	3.92
424.47	0	obs	0.38	12	right	cor	0.98	4.04
434.0894	0	obs	0.34	12	left	err	0.35	3.28
443.3126	0	obs	0.36	12	right	cor	0.61	0.76
453.009	0	obs-bad	0.38	12	left	err	0.22	3.14
462.3094	0	obs	0.46	13	right	cor	0.77	2.34
