onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.68519999999999	0	act	0.4	18	left	cor	0.74	3.08
12.8434	0	act	0.32	18	right	err	0.3	0.98
22.543	0	act	0.42	19	left	cor	0.82	2.44
31.8884	0	act	0.36	19	left	err	0.26	3.46
41.1478	0	act-bad	0.66	20	left	cor	-1	-0.02
50.3682	0	act	0.32	20	right	err	0.45	0.5
60.2044	0	act	0.32	21	left	cor	0.81	1.62
69.2028	0	act	0.32	21	left	cor	0.82	1.24
78.5042	0	act	0.36	20	right	cor	0.84	0.48
88.1624	0	act	0.38	20	left	cor	0.69	2.18
97.2438	0	act	0.32	19	right	err	0.32	1.44
106.8632	0	act	0.4	20	right	cor	0.84	1.68
120.644	0	obs	0.32	18	right	err	0.35	2.3
130.3434	0	obs	0.42	19	left	cor	0.82	2.44
139.6816	0	obs-bad	0.66	20	left	cor	0.78	3.56
148.9032	0	obs	0.36	19	left	err	0.26	0.52
158.1626	0	obs	0.36	20	right	cor	0.85	0.5
167.8226	0	obs	0.4	20	right	cor	0.7	1.4
177.6022	0	obs	0.32	21	left	cor	0.8	1.2
186.9026	0	obs	0.32	19	right	err	0.15	0.48
196.522	0	obs	0.38	20	left	cor	0.63	2.06
205.6024	0	obs	0.4	18	left	cor	0.71	3.02
214.762	0	obs	0.32	21	left	cor	0.79	1.58
223.762	0	obs	0.32	20	right	err	0.33	2.92
237.5994	0	act	0.32	20	right	err	0.26	1.46
247.341	0	act	0.32	21	left	cor	0.85	0.5
256.4592	0	act-bad	0.66	21	left	cor	-1	-0.02
265.9406	0	act	0.32	20	left	cor	0.87	0.54
275.3198	0	act	0.34	20	left	err	0.28	1.02
284.7586	0	act	0.36	21	left	cor	0.75	1.1
293.8006	0	act	0.32	21	right	cor	0.84	0.48
303.72	0	act	0.36	20	right	cor	0.87	3.74
313.741	0	act	0.48	20	right	cor	0.72	1.04
323.2978	0	act	0.48	19	right	cor	0.71	2.22
333.1794	0	act	0.4	19	right	cor	0.73	3.06
343.1396	0	act	0.3	18	right	err	0.44	0.88
356.6592	0	obs	0.36	21	left	cor	0.92	1.44
365.6976	0	obs	0.3	18	right	err	0.31	0.62
375.217	0	obs	0.48	20	right	cor	0.77	1.14
384.7796	0	obs	0.32	20	left	cor	0.88	0.56
394.1568	0	obs	0.32	21	right	cor	0.87	0.54
404.0784	0	obs	0.32	20	right	err	0.31	1.36
413.8164	0	obs	0.34	20	left	err	0.25	1.08
423.258	0	obs	0.36	20	right	cor	0.78	3.56
433.2784	0	obs-bad	0.66	21	left	cor	0.78	3.56
442.758	0	obs	0.32	21	left	cor	0.84	1.1
451.876	0	obs	0.48	19	right	cor	0.87	2.54
461.7576	0	obs	0.4	19	right	cor	0.91	3.42
