onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.2274	0	act-bad	0.52	6	left	cor	0.88	3.36
13.6712	0	act	0.3	6	left	cor	0.99	0.82
22.7902	0	act	0.3	5	right	err	0.35	1.28
32.8098	0	act-bad	0.58	6	right	cor	0.8	1.2
42.645	0	act	0.44	6	left	cor	0.78	1.16
51.9494	0	act	0.38	5	left	err	0.13	4.52
61.2868	0	act	0.42	6	right	cor	0.81	3.22
70.9894	0	act	0.38	6	left	cor	0.62	1.24
80.2446	0	act	0.42	5	right	cor	0.48	1.82
90.169	0	act-bad	-0.02	5	left	err	0.83	4.46
99.5498	0	act	0.38	6	right	err	0.33	2.12
109.2038	0	act	0.36	7	left	cor	1	3.6
122.3652	0	obs-bad	0.52	5	left	cor	0.28	2.22
131.7486	0	obs-bad	0.52	6	left	cor	0.78	3.16
141.1832	0	obs	0.42	6	right	cor	0.85	3.3
150.8884	0	obs	0.38	6	left	cor	0.54	1.08
160.143	0	obs	0.42	5	right	cor	0.63	1.52
170.0644	0	obs	0.3	6	left	cor	0.92	0.64
179.1826	0	obs	0.3	5	right	err	0.28	1.42
189.2072	0	obs	0.36	7	left	cor	0.97	3.54
198.3674	0	obs-bad	0.58	6	right	cor	0.9	1.4
208.2016	0	obs	0.44	6	left	cor	0.69	2.2
217.5022	0	obs	0.38	6	right	err	0.16	2.46
227.1636	0	obs	0.38	5	left	err	0.09	0.6
240.507	0	act	0.42	7	right	cor	0.84	3.68
250.2414	0	act	0.34	7	left	cor	0.76	1.12
259.2858	0	act	0.46	6	right	cor	0.78	1.56
268.8032	0	act-bad	0.74	6	right	cor	0.83	3.26
278.7604	0	act	0.42	5	right	cor	0.77	2.34
288.386	0	act	0.4	5	right	cor	0.51	0.62
297.9452	0	act	0.36	4	left	cor	0.64	2.08
307.0226	0	act	0.46	4	right	cor	0.4	1.6
316.902	0	act	0.46	3	left	cor	0.45	1.08
326.1256	0	act	0.4	3	left	cor	0.63	3.26
335.605	0	act	0.42	2	right	cor	0.63	2.72
345.3802	0	act-bad	0.62	2	left	err	0.48	0.96
358.3818	0	obs-bad	0.62	2	left	err	0.51	1.02
367.379	0	obs-bad	0.74	6	right	cor	0.82	3.24
377.3448	0	obs	0.4	5	right	cor	0.78	1.16
386.8992	0	obs	0.42	2	right	cor	0.9	1.8
396.6812	0	obs	0.46	6	right	cor	0.77	1.54
406.1988	0	obs	0.46	4	right	cor	0.82	2.44
416.0832	0	obs	0.42	5	right	cor	0.6	2
425.7034	0	obs	0.4	3	left	cor	0.69	3.38
435.178	0	obs	0.36	4	left	cor	0.53	1.86
444.2584	0	obs	0.34	7	left	cor	0.8	1.2
453.3028	0	obs	0.46	3	left	cor	0.53	0.92
462.518	0	obs	0.42	7	right	cor	0.95	3.9
