onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.5606	0	act-bad	0.58	13	left	cor	0.58	2.42
12.6	0	act	0.46	13	right	cor	0.78	1.22
22.2606	0	act-bad	0.58	12	left	cor	0.46	3.06
31.5178	0	act	0.34	12	left	cor	0.56	1.66
40.8992	0	act-bad	-0.02	11	left	err	0.24	5.5
50.1226	0	act	0.38	12	right	err	0.55	3.1
59.8592	0	act-bad	0.56	13	right	cor	0.61	4.76
69.8792	0	act-bad	0.62	13	right	err	0.2	5.18
79.8388	0	act	0.46	14	right	cor	0.69	2.98
89.5372	0	act	0.5	14	right	cor	0.62	2.34
99.3784	0	act	0.44	13	left	err	0.14	1.7
108.8588	0	act-bad	0.64	14	right	cor	0.73	3.32
122.7364	0	obs	0.46	13	right	cor	0.78	1.22
132.396	0	obs-bad	0.62	13	right	err	0.2	5.18
142.3616	0	obs	0.46	14	right	cor	0.68	2.96
152.0558	0	obs-bad	0.44	13	left	err	-1	1.7
161.536	0	obs-bad	0.56	13	right	cor	0.72	3.44
171.5556	0	obs-bad	0.64	14	right	cor	0.69	3.4
181.437	0	obs-bad	0.52	11	left	cor	0.77	3.54
190.6574	0	obs	0.34	12	left	cor	0.74	1.3
200.0368	0	obs	0.5	14	right	cor	0.65	2.28
209.877	0	obs-bad	0.58	13	left	cor	0.8	1.98
218.9142	0	obs-bad	0.58	12	left	cor	0.5	2.98
228.1748	0	obs	0.38	12	right	err	0.26	1.46
241.9142	0	act	0.4	14	left	err	0.06	2.66
251.0356	0	act-bad	0.76	15	right	cor	0.66	2.66
260.8188	0	act	0.48	15	right	cor	0.59	1.6
270.7354	0	act	0.48	14	left	cor	0.54	4.5
280.1738	0	act	0.48	14	right	cor	0.69	2.18
289.7952	0	act	0.48	13	right	cor	0.66	1.32
299.3134	0	act-bad	0.74	13	left	cor	-1	-0.02
308.478	0	act-bad	0.6	12	left	cor	0.67	3.44
317.8132	0	act	0.4	12	right	cor	0.62	2.34
327.3746	0	act	0.44	11	left	cor	0.74	2.1
336.678	0	act	0.46	11	left	cor	0.65	1.3
345.6776	0	act	0.5	10	left	cor	0.59	1.98
358.754	0	obs	0.4	12	right	cor	0.35	2.88
368.3144	0	obs	0.48	14	left	cor	0.85	3.3
377.7538	0	obs	0.48	14	right	cor	0.94	2.68
387.3722	0	obs	0.4	14	left	err	0.48	1.82
396.4968	0	obs	0.5	10	left	cor	0.8	2.4
405.5718	0	obs	0.48	15	right	cor	0.95	0.7
415.4966	0	obs	0.46	11	left	cor	0.56	2.86
424.4908	0	obs-bad	0.74	13	left	cor	0.63	2.86
433.651	0	obs-bad	0.76	15	right	cor	0.46	3.06
443.4326	0	obs-bad	0.6	12	left	cor	0.6	2
452.7728	0	obs	0.44	11	left	cor	0.86	1.32
462.0722	0	obs	0.48	13	right	cor	0.89	1.78
