onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.5394	0	act-bad	0.56	12	right	cor	0.52	0.94
14.559	0	act	0.32	12	right	cor	0.55	1.68
24.2192	0	act	0.34	11	right	cor	0.61	2.02
34.0964	0	act	0.38	11	left	err	0.41	0.82
43.101	0	act-bad	0.62	12	left	cor	0.4	1.98
52.216	0	act	0.46	12	right	cor	0.71	1.02
61.7756	0	act	0.36	11	right	cor	0.78	3.16
71.4782	0	act	0.34	11	right	cor	0.86	0.52
81.3974	0	act	0.36	10	left	cor	0.77	3.54
90.878	0	act	0.38	10	right	cor	0.77	1.14
100.7174	0	act	0.38	9	left	err	0.28	3.02
110.0206	0	act	0.46	10	right	cor	0.76	2.32
123.6372	0	obs-bad	0.62	12	left	cor	0.83	0.46
132.7566	0	obs	0.46	10	right	cor	0.74	2.28
142.375	0	obs	0.46	12	right	cor	0.79	1.18
151.9362	0	obs	0.36	11	right	cor	0.71	3.02
161.6366	0	obs	0.38	9	left	err	0.33	2.92
170.9342	0	obs-bad	0.56	12	right	cor	0.77	3.54
180.9566	0	obs	0.36	10	left	cor	0.73	3.46
190.4338	0	obs	0.38	11	left	err	0.45	0.9
199.4364	0	obs	0.32	12	right	cor	0.71	4.22
209.0958	0	obs	0.34	11	right	cor	0.7	2.2
218.973	0	obs	0.34	11	right	cor	0.9	0.6
228.8956	0	obs	0.38	10	right	cor	0.75	1.1
242.7348	0	act	0.42	10	left	cor	0.78	1.16
251.7752	0	act	0.46	10	left	err	0.63	1.26
261.0348	0	act	0.44	11	left	cor	0.73	3.06
270.194	0	act	0.44	11	right	cor	0.73	1.46
279.7144	0	act	0.42	10	right	cor	0.74	3.48
289.4568	0	act	0.5	10	left	cor	0.65	2.1
298.5342	0	act	0.4	9	left	err	0.36	1.52
307.8764	0	act	0.46	10	right	err	0.44	2.48
317.834	0	act	0.38	11	left	err	0.48	2.96
327.0512	0	act	0.46	12	right	cor	0.78	1.56
336.8316	0	act	0.32	12	left	err	0.41	0.76
346.2728	0	act-bad	0.52	13	left	cor	0.38	2.02
359.6506	0	obs	0.46	10	left	err	0.46	0.92
368.911	0	obs	0.44	11	left	cor	0.67	2.94
378.0724	0	obs	0.46	12	right	cor	0.8	1.6
387.8528	0	obs	0.44	11	right	cor	0.79	1.58
397.3722	0	obs	0.32	12	left	err	0.34	0.9
406.8126	0	obs	0.5	10	left	cor	0.68	2.16
415.8918	0	obs	0.46	10	right	err	0.28	1.02
425.8522	0	obs	0.4	9	left	err	0.36	1.52
435.1916	0	obs	0.38	11	left	err	0.36	1.26
444.409	0	obs-bad	0.52	13	left	cor	0.54	1.7
453.7894	0	obs	0.42	10	right	cor	0.6	0.78
463.5302	0	obs	0.42	10	left	cor	0.76	1.12
