onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.2712	0	act	0.42	13	right	cor	0.78	3.56
14.0074	0	act	0.42	13	left	cor	0.8	3.6
23.491	0	act	0.38	12	left	err	0.12	0.54
32.5702	0	act-bad	0.52	13	left	cor	0.45	0.5
41.6106	0	act-bad	0.52	13	left	cor	0.37	2.04
50.7306	0	act	0.34	12	right	cor	0.56	1.66
60.6498	0	act	0.36	12	right	cor	0.7	1.4
70.1698	0	act	0.38	11	right	cor	0.72	1.04
80.004	0	act	0.36	11	right	err	0.57	1.94
89.8866	0	act	0.32	12	left	err	0.24	1.5
99.1058	0	act	0.42	13	right	cor	0.81	2.42
108.7264	0	act-bad	0.54	13	left	cor	0.37	2.04
122.1058	0	obs	0.38	12	left	err	0.13	0.52
131.1834	0	obs-bad	0.54	13	left	cor	0.56	1.66
140.5658	0	obs	0.36	11	right	err	0.37	1.54
150.443	0	obs	0.38	11	right	cor	0.7	1
160.2836	0	obs	0.42	13	left	cor	0.6	0.78
169.7628	0	obs	0.36	12	right	cor	0.74	1.48
179.2834	0	obs	0.32	12	left	err	0.4	1.18
188.5026	0	obs	0.34	12	right	cor	0.95	0.7
198.423	0	obs	0.42	13	right	cor	0.86	3.72
208.1674	0	obs-bad	0.52	13	left	cor	0.76	1.12
217.2018	0	obs	0.42	13	right	cor	0.93	2.66
226.822	0	obs-bad	0.52	13	left	cor	0.64	1.5
239.9436	0	act	0.46	12	left	cor	0.74	3.08
249.384	0	act	0.44	12	right	cor	0.71	1.02
258.9434	0	act	0.38	11	left	err	0.37	0.74
268.2064	0	act	0.36	12	right	err	0.34	0.68
277.986	0	act	0.46	13	left	cor	0.78	3.16
287.1424	0	act	0.38	13	right	cor	0.81	3.22
296.8428	0	act	0.34	12	left	err	0.09	3.4
306.1402	0	act	0.48	13	right	cor	0.79	3.18
316.1006	0	act	0.5	13	left	cor	0.69	1.38
325.0986	0	act	0.46	12	right	cor	0.84	0.48
334.7654	0	act	0.36	12	right	cor	0.87	3.74
344.7798	0	act-bad	0.56	11	left	err	0.44	1.68
358.1192	0	obs	0.46	12	right	cor	0.83	0.46
367.7798	0	obs	0.38	13	right	cor	0.7	3
377.4814	0	obs-bad	0.56	11	left	err	0.43	1.66
386.8216	0	obs	0.48	13	right	cor	0.73	3.06
396.7788	0	obs	0.46	12	left	cor	0.74	3.08
406.2214	0	obs	0.38	11	left	err	0.35	0.7
415.4788	0	obs	0.44	12	right	cor	0.74	1.08
425.041	0	obs	0.36	12	right	cor	0.73	3.46
435.0606	0	obs	0.5	13	left	cor	0.72	1.44
444.0608	0	obs	0.36	12	right	err	0.19	3.6
453.8434	0	obs	0.46	13	left	cor	0.73	3.06
462.9976	0	obs	0.34	12	left	err	0.3	2.98
