onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.2524	0	act	0.38	10	right	cor	0.98	3.96
13.9948	0	act	0.38	10	right	cor	0.81	2.42
23.8742	0	act	0.44	9	left	err	0.03	1.52
33.0328	0	act	0.42	10	left	cor	0.84	3.28
42.472	0	act	0.5	10	right	cor	0.66	1.46
52.1374	0	act	0.42	9	right	cor	0.49	0.58
61.6918	0	act	0.36	9	left	cor	0.65	1.3
70.9538	0	act	0.36	8	left	cor	0.68	1.36
79.9514	0	act	0.4	8	left	cor	0.99	2.82
89.2918	0	act	0.38	7	right	err	0.26	2.26
99.2152	0	act	0.38	8	left	cor	0.99	3.98
108.4356	0	act	0.38	8	left	cor	0.63	2.32
121.4698	0	obs	0.5	10	right	cor	0.8	4.4
131.1306	0	obs	0.38	8	left	cor	0.53	0.66
140.1694	0	obs	0.42	10	left	cor	0.66	2.92
149.6124	0	obs	0.38	10	right	cor	0.71	3.42
159.3484	0	obs	0.4	8	left	cor	1	2.8
168.69	0	obs	0.44	9	left	err	0.03	1.52
177.8546	0	obs	0.38	10	right	cor	0.79	2.38
187.732	0	obs	0.38	7	right	err	0.48	1.82
197.6468	0	obs	0.36	9	left	cor	0.74	1.48
206.9134	0	obs	0.36	8	left	cor	0.51	1.02
215.9076	0	obs	0.42	9	right	cor	0.51	2.56
225.468	0	obs	0.38	8	left	cor	0.78	3.56
238.6892	0	act-bad	0.72	7	right	err	0.5	1.8
248.3102	0	act	0.36	8	left	cor	0.78	1.22
257.6904	0	act	0.4	8	left	cor	0.76	1.26
266.813	0	act-bad	0.58	7	right	cor	0.8	3.2
276.5068	0	act-bad	0.56	7	right	cor	0.85	3.7
286.5262	0	act-bad	0.78	6	right	cor	0.8	3.2
296.4868	0	act	0.28	6	left	cor	0.6	2
305.5726	0	act	0.4	5	left	cor	0.66	3.32
315.0498	0	act	0.4	5	right	cor	0.7	1.4
324.5714	0	act	0.42	4	left	cor	0.24	3.1
333.8662	0	act	0.42	4	right	err	0.48	2.62
343.707	0	act	0.42	5	right	cor	0.64	1.28
357.4886	0	obs	0.36	8	left	cor	0.72	4.24
366.8692	0	obs-bad	0.58	7	right	cor	0.7	3
376.5664	0	obs	0.4	5	right	cor	0.87	1.74
386.087	0	obs	0.28	6	left	cor	0.35	1.5
395.1662	0	obs	0.42	4	left	cor	0.49	0.58
404.4642	0	obs-bad	0.78	6	right	cor	0.66	2.92
414.4234	0	obs	0.42	5	right	cor	0.62	1.24
424.204	0	obs-bad	0.56	7	right	cor	0.95	3.9
434.2308	0	obs	0.4	8	left	cor	0.99	0.78
443.3452	0	obs	0.42	4	right	err	0.61	0.82
453.1876	0	obs	0.4	5	left	cor	0.81	3.62
462.6634	0	obs-bad	0.72	7	right	err	0.19	1.18
