onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.039	0	act	0.36	11	right	err	0.32	3.34
13.5534	0	act	0.36	12	left	cor	0.99	3.58
22.9942	0	act	0.44	12	left	cor	0.96	2.72
32.3332	0	act-bad	0.56	11	left	cor	1	4
41.5546	0	act	0.38	11	right	err	0.25	2.1
51.258	0	act	0.36	12	left	cor	1	1.6
60.2942	0	act	0.44	12	right	cor	0.97	3.94
70.0378	0	act	0.46	11	left	cor	0.62	2.74
79.294	0	act	0.38	11	right	cor	0.91	1.82
89.0722	0	act	0.42	10	right	cor	0.65	1.48
98.9968	0	act	0.46	10	right	cor	0.91	2.62
108.8722	0	act	0.44	9	right	cor	0.53	2.52
122.4372	0	obs	0.38	11	right	cor	0.98	1.96
132.2114	0	obs	0.44	12	right	cor	1	4
141.9518	0	obs	0.44	9	right	cor	0.93	1.46
151.5112	0	obs	0.36	12	left	cor	0.84	1.28
160.5514	0	obs	0.46	10	right	cor	0.98	2.84
170.4308	0	obs	0.38	11	right	err	0.1	1.38
180.1362	0	obs	0.44	12	left	cor	0.89	2.58
189.4728	0	obs-bad	0.56	11	left	cor	0.97	3.94
198.69	0	obs	0.46	11	left	cor	0.66	1.32
208.9354	0	obs	0.42	10	right	cor	0.73	1.32
218.85	0	obs	0.36	12	left	cor	0.81	3.22
228.2952	0	obs	0.36	11	right	err	0.17	3.64
241.8092	0	act	0.4	9	left	err	0.24	2.3
250.9308	0	act	0.5	10	right	cor	0.76	2.32
260.5546	0	act	0.4	10	left	cor	0.95	3.5
269.7086	0	act	0.42	9	left	cor	0.82	2.44
278.7892	0	act-bad	0.6	9	left	cor	0.62	1.54
288.1736	0	act	0.38	8	left	cor	0.84	1.68
297.1738	0	act-bad	0.54	8	right	cor	0.85	1.3
307.0082	0	act	0.42	7	right	err	0.32	1.34
317.0334	0	act	0.38	8	left	cor	0.99	4.02
326.513	0	act	0.4	8	right	cor	0.91	0.62
336.1736	0	act	0.42	7	right	cor	0.65	2.9
346.133	0	act-bad	0.56	7	left	cor	0.48	0.56
359.4322	0	obs	0.42	7	right	err	0.49	1
369.453	0	obs	0.4	10	left	cor	1	3.6
378.6058	0	obs	0.42	7	right	cor	0.68	2.96
388.5676	0	obs-bad	0.54	8	right	cor	0.63	0.86
398.412	0	obs	0.42	9	left	cor	0.67	2.14
407.4876	0	obs	0.38	8	left	cor	0.89	1.78
416.4918	0	obs	0.4	9	left	err	0.13	2.52
425.6062	0	obs-bad	0.6	9	left	cor	0.92	0.64
434.9866	0	obs	0.4	8	right	cor	0.67	1.44
444.6508	0	obs-bad	0.56	7	left	cor	0.61	2.36
453.9462	0	obs	0.38	8	left	cor	0.95	3.9
463.4276	0	obs	0.5	10	right	cor	0.93	2.66
