filename	acq_time	operator	randstr
func/sub-26_ses-001_task-main_run-001_bold.nii.gz	2017-07-31T11:03:37	n/a	)1F%vixq
func/sub-26_ses-001_task-main_run-002_bold.nii.gz	2017-07-31T11:14:56	n/a	jJOUl}_i
anat/sub-26_ses-001_run-001_T1w.nii.gz	2017-07-31T11:26:02	n/a	7b]If:QV
func/sub-26_ses-001_task-main_run-003_bold.nii.gz	2017-07-31T11:34:57	n/a	$Z)>`@9k
func/sub-26_ses-001_task-main_run-004_bold.nii.gz	2017-07-31T11:38:16	n/a	H5m;+Rh,
func/sub-26_ses-001_task-rest_run-001_bold.nii.gz	2017-07-31T11:48:57	n/a	"LZ*8Q9""4"
func/sub-26_ses-001_task-main_run-005_bold.nii.gz	2017-07-31T11:54:57	n/a	`}(2l<Kt
fmap/sub-26_ses-001_magnitude.nii.gz	2017-07-31T12:03:37	n/a	zNr>jda&
fmap/sub-26_ses-001_magnitude1.nii.gz	2017-07-31T12:03:37	n/a	8Qc_F5s6
fmap/sub-26_ses-001_magnitude2.nii.gz	2017-07-31T12:03:37	n/a	%i&'`wG2
func/sub-26_ses-001_task-main_run-006_bold.nii.gz	2017-07-31T12:07:57	n/a	1heBsHx{
