onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.8284	0	act-bad	0.52	13	left	cor	0.71	5.02
13.128	0	act-bad	0.54	13	right	cor	0.79	1.18
22.6884	0	act	0.4	12	right	cor	0.94	4.68
32.6078	0	act-bad	0.52	12	left	cor	0.53	3.86
41.9884	0	act	0.32	11	left	cor	0.76	3.12
51.1444	0	act	0.34	11	left	err	0.11	3.76
60.1446	0	act	0.34	12	right	cor	0.47	2.54
69.847	0	act	0.32	12	right	cor	0.84	1.68
79.3666	0	act	0.38	11	left	err	0.19	4.4
88.707	0	act	0.38	12	left	cor	0.83	3.26
98.1432	0	act	0.36	12	right	err	0.15	1.28
108.1068	0	act	0.34	13	right	cor	0.62	3.24
121.8434	0	obs-bad	0.54	13	right	cor	0.84	1.28
131.404	0	obs	0.32	11	left	cor	0.81	3.22
140.5632	0	obs	0.32	12	right	cor	0.83	1.66
150.0824	0	obs	0.34	12	right	cor	0.5	2.6
159.7828	0	obs-bad	0.52	12	left	cor	0.79	4.38
169.1652	0	obs	0.34	11	left	err	0.1	3.78
178.1604	0	obs	0.38	12	left	cor	0.9	3.4
187.6048	0	obs	0.4	12	right	cor	0.92	4.64
197.5226	0	obs-bad	0.52	13	left	cor	0.96	1.52
206.8242	0	obs	0.38	11	left	err	0.06	4.66
216.1622	0	obs	0.36	12	right	err	0.07	1.44
226.1194	0	obs	0.34	13	right	cor	0.63	3.26
239.861	0	act-bad	0.72	13	right	cor	0.84	1.28
249.6992	0	act	0.46	13	left	cor	0.89	2.58
258.7804	0	act	0.42	12	right	cor	0.61	0.76
268.799	0	act	0.34	12	left	err	0	4
278.0604	0	act	0.36	13	right	cor	0.88	1.76
287.8438	0	act	0.36	13	right	cor	0.66	2.12
297.4602	0	act-bad	0.54	12	left	cor	0.83	4.46
306.5804	0	act	0.42	12	left	cor	0.81	1.22
315.6228	0	act-bad	0.54	11	left	cor	0.57	4.84
325.1022	0	act	0.38	11	right	err	0.11	2.56
334.7626	0	act	0.34	12	right	cor	0.89	2.58
344.6414	0	act	0.36	12	left	cor	0.85	3.7
357.8598	0	obs	0.36	13	right	cor	0.91	1.82
367.6422	0	obs	0.42	12	left	cor	0.64	0.88
376.6784	0	obs	0.36	13	right	cor	0.9	2.6
386.2986	0	obs-bad	0.54	12	left	cor	0.9	4.6
395.4182	0	obs	0.36	12	left	cor	0.87	3.74
404.6366	0	obs	0.46	13	left	cor	0.91	2.62
413.721	0	obs-bad	0.54	11	left	cor	0.58	3.16
423.1962	0	obs	0.34	12	left	err	0.05	3.88
432.4578	0	obs	0.42	12	right	cor	0.88	3.76
442.478	0	obs-bad	0.72	13	right	cor	0.85	1.3
452.3204	0	obs	0.38	11	right	err	0.07	2.64
461.9778	0	obs	0.34	12	right	cor	0.63	2.06
