onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.367	0	act-bad	0.42	18	right	cor	-1	-0.02
14.2062	0	act	0.46	18	right	cor	0.78	1.56
23.7268	0	act	0.4	17	left	cor	0.83	3.26
33.164	0	act	0.34	17	right	cor	0.83	1.12
43.0844	0	act	0.36	16	left	cor	0.99	0.82
52.206	0	act	0.46	16	left	cor	0.55	2.48
61.246	0	act	0.5	15	right	cor	0.72	4.24
70.9056	0	act	0.4	15	left	err	0.47	1.04
80.386	0	act	0.44	16	left	cor	0.6	2
89.7244	0	act	0.42	16	right	cor	0.7	2.2
99.6046	0	act	0.36	15	right	cor	0.71	3.42
109.625	0	act	0.34	15	right	cor	0.74	3.08
123.3228	0	obs	0.36	15	right	cor	0.87	3.74
133.3452	0	obs	0.46	18	right	cor	0.78	1.56
142.8624	0	obs	0.36	16	left	cor	0.95	0.7
151.9818	0	obs	0.44	16	left	cor	0.92	2.64
161.3242	0	obs	0.4	15	left	err	0.04	1.9
170.8036	0	obs	0.34	15	right	cor	0.61	2.82
180.507	0	obs	0.46	16	left	cor	0.65	0.9
189.5434	0	obs	0.42	16	right	cor	0.65	2.1
199.4218	0	obs	0.4	17	left	cor	0.79	3.18
208.8628	0	obs	0.42	18	right	cor	0.93	1.46
218.7014	0	obs	0.34	17	right	cor	0.89	4.58
228.623	0	obs	0.5	15	right	cor	0.59	1.6
242.2852	0	act	0.38	14	right	cor	0.73	0.52
252.0218	0	act	0.34	14	left	err	0.24	3.1
261.322	0	act	0.42	15	left	cor	0.65	3.3
270.5422	0	act	0.44	15	left	cor	0.82	3.24
279.6996	0	act	0.44	14	right	cor	0.73	3.06
289.662	0	act-bad	0.52	14	left	cor	0.78	2.42
298.9216	0	act	0.34	13	left	cor	0.6	2
308.0018	0	act	0.4	13	right	cor	0.59	1.98
317.6192	0	act	0.48	12	left	cor	0.77	1.54
326.6196	0	act	0.46	12	left	err	0.26	2.26
336.0008	0	act	0.36	13	right	cor	0.58	1.16
345.7802	0	act	0.38	13	right	cor	0.69	0.98
359.341	0	obs-bad	0.52	14	left	cor	0.8	1.6
368.6004	0	obs	0.38	14	right	cor	0.94	3.88
378.3408	0	obs	0.44	15	left	cor	0.95	3.5
387.5004	0	obs	0.38	13	right	cor	0.58	0.76
397.0596	0	obs	0.46	12	left	err	0.32	2.14
406.4378	0	obs	0.48	12	left	cor	0.7	1.4
415.4392	0	obs	0.4	13	right	cor	0.94	2.68
425.0598	0	obs	0.42	15	left	cor	0.77	3.54
434.2788	0	obs	0.34	13	left	cor	0.55	1.9
443.3624	0	obs	0.34	14	left	err	0	3.58
452.6578	0	obs	0.44	14	right	cor	0.64	2.88
462.619	0	obs	0.36	13	right	cor	0.64	1.28
