onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.7448	0	act	0.42	12	left	err	0.68	3.36
12.964	0	act	0.44	13	left	cor	0.48	1.02
22.4444	0	act	0.5	13	right	cor	0.81	1.62
31.9638	0	act-bad	0.52	12	left	cor	0.84	1.28
41.0032	0	act	0.42	12	left	cor	0.53	1.72
50.3834	0	act	0.34	11	left	err	0.18	3.62
59.3828	0	act-bad	0.52	12	right	cor	0.75	3.1
69.0802	0	act	0.3	12	right	cor	0.83	2.46
78.9626	0	act	0.4	11	left	err	0.09	0.6
88.0418	0	act-bad	0.56	12	right	cor	0.79	3.58
98.0624	0	act	0.36	12	right	cor	0.74	2.28
107.6776	0	act	0.36	11	left	err	0.61	2.82
121.1224	0	obs	0.36	12	right	cor	0.73	2.26
130.7368	0	obs	0.3	12	right	cor	0.81	2.42
140.622	0	obs-bad	0.56	12	right	cor	0.89	3.78
150.6416	0	obs	0.5	13	right	cor	0.86	5.72
160.162	0	obs-bad	0.52	12	right	cor	0.53	2.66
169.8582	0	obs	0.4	11	left	err	0.02	0.74
178.9394	0	obs-bad	0.52	12	left	cor	0.52	2.54
187.9812	0	obs	0.42	12	left	err	0	1.98
197.2012	0	obs	0.42	12	left	cor	0.9	4.6
206.5812	0	obs	0.44	13	left	cor	0.66	0.66
216.055	0	obs	0.36	11	left	err	0.47	0.64
225.5006	0	obs	0.34	11	left	err	0.07	3.84
238.497	0	act-bad	-0.02	12	right	err	-1	-0.02
248.4602	0	act	0.36	13	left	err	0.65	0.9
257.7564	0	act	0.34	14	left	cor	0.78	2.36
267.0936	0	act	0.36	14	right	cor	0.89	1.38
276.6594	0	act	0.36	13	right	cor	0.94	0.68
286.579	0	act	0.4	13	left	err	0.49	0.98
295.8344	0	act	0.44	14	right	cor	0.54	0.9
305.5786	0	act-bad	0.56	14	left	err	0.3	2.2
314.734	0	act-bad	0.56	15	right	cor	0.73	2.52
324.5184	0	act	0.3	15	right	cor	0.84	0.48
334.1722	0	act	0.3	14	right	cor	0.79	1.18
344.0152	0	act	0.26	14	left	err	0.11	2.56
357.1348	0	obs	0.34	14	left	cor	0.87	2.54
366.4778	0	obs	0.26	14	left	err	0.1	2.58
375.5924	0	obs-bad	0.52	12	right	cor	0.81	3.22
385.555	0	obs-bad	0.56	14	left	err	0.02	1.54
394.717	0	obs	0.3	15	right	cor	0.81	4.42
404.3776	0	obs	0.36	13	left	err	0.26	3.06
413.6768	0	obs-bad	0.56	15	right	cor	0.93	1.86
423.4572	0	obs	0.44	14	right	cor	0.87	3.74
433.1936	0	obs	0.36	13	right	cor	0.88	0.56
443.1164	0	obs	0.36	14	right	cor	0.91	1.42
452.6766	0	obs	0.3	14	right	cor	0.9	1.4
462.5128	0	obs	0.4	13	left	err	0.93	1.86
