onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.744	0	act	0.3	9	left	err	0.18	1.62
12.9644	0	act	0.36	10	left	cor	0.72	3.04
22.1256	0	act	0.28	10	right	cor	0.73	0.52
32.1452	0	act	0.5	9	left	cor	0.48	1.82
41.5264	0	act	0.46	9	left	cor	0.46	0.92
50.5268	0	act	0.38	8	left	cor	0.69	1.38
59.7832	0	act	0.4	8	right	cor	0.92	3.44
69.7434	0	act	0.3	7	right	cor	0.49	1
79.483	0	act	0.42	7	left	cor	0.61	0.82
88.5264	0	act	0.3	6	left	err	0.27	1.44
98.0012	0	act	0.28	7	left	err	0.16	2.46
107.1202	0	act	0.38	8	left	cor	0.43	0.72
120.5658	0	obs	0.28	7	left	err	0.48	1.82
129.6776	0	obs	0.5	9	left	cor	0.53	1.72
139.0626	0	obs	0.28	10	right	cor	0.75	0.48
149.0836	0	obs	0.46	9	left	cor	0.43	0.86
158.0836	0	obs	0.3	7	right	cor	0.48	1.02
167.8184	0	obs	0.3	6	left	err	0.3	1.38
177.3012	0	obs	0.38	8	left	cor	0.48	0.62
186.7442	0	obs	0.42	7	left	cor	0.68	0.96
195.7808	0	obs	0.4	8	right	cor	0.83	3.26
205.7412	0	obs	0.3	9	left	err	0.36	1.26
214.9606	0	obs	0.36	10	left	cor	0.52	0.54
224.119	0	obs	0.38	8	left	cor	0.47	0.94
237.3832	0	act	0.3	8	right	cor	0.72	2.24
246.9996	0	act	0.32	8	left	cor	0.49	0.58
256.3032	0	act	0.44	7	left	err	0.43	1.66
265.6396	0	act	0.36	8	right	cor	0.61	2.02
275.52	0	act	0.42	8	right	err	0.25	0.5
285.0396	0	act	0.32	9	right	cor	0.8	0.4
294.6976	0	act	0.32	9	right	cor	0.56	0.46
304.402	0	act	0.4	8	right	cor	0.76	1.12
313.9606	0	act	0.34	8	right	cor	0.68	0.96
323.7988	0	act	0.36	7	left	cor	0.64	2.08
332.882	0	act	0.36	7	right	cor	0.88	1.76
342.6616	0	act	0.42	6	right	cor	0.62	1.54
356.5814	0	obs	0.42	8	right	err	0.3	0.6
366.0986	0	obs	0.42	6	right	cor	0.68	1.42
376.0182	0	obs	0.32	8	left	cor	0.5	0.6
385.3184	0	obs	0.44	7	left	err	0.49	1.78
394.6594	0	obs	0.34	8	right	cor	0.63	0.86
404.4988	0	obs	0.4	8	right	cor	0.72	1.04
414.0576	0	obs	0.36	7	left	cor	0.47	1.74
423.14	0	obs	0.32	9	right	cor	0.67	1.44
432.8004	0	obs	0.36	7	right	cor	0.63	1.26
442.577	0	obs	0.3	8	right	cor	0.68	3.42
452.1984	0	obs	0.36	8	right	cor	0.45	1.7
462.0746	0	obs	0.32	9	right	cor	0.84	3.28
