onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.9558	0	act-bad	0.58	11	left	cor	0.59	2.78
13.3944	0	act	0.38	11	right	cor	0.55	1.68
23.3158	0	act	0.34	10	left	cor	0.43	1.66
32.654	0	act	0.4	10	right	cor	0.66	2.12
42.5386	0	act	0.44	9	left	cor	0.46	0.92
51.536	0	act	0.4	9	right	cor	0.73	1.06
61.0934	0	act	0.44	8	left	cor	0.52	1.74
70.2148	0	act	0.42	8	left	err	0.66	3.32
79.693	0	act	0.4	9	left	cor	0.39	2.78
88.9144	0	act	0.38	9	right	cor	0.85	1.7
98.6928	0	act	0.38	8	right	cor	0.81	1.16
108.357	0	act-bad	0.58	8	left	err	0.5	2.98
121.6104	0	obs	0.44	8	left	cor	0.58	1.62
130.7322	0	obs-bad	0.58	8	left	err	0.7	1.4
139.99	0	obs	0.38	11	right	cor	0.48	1.82
149.912	0	obs	0.4	9	left	cor	0.65	3.3
159.1334	0	obs	0.4	9	right	cor	0.82	1.24
168.6938	0	obs	0.44	9	left	cor	0.31	3.36
177.691	0	obs	0.34	10	left	cor	0.42	1.64
187.0314	0	obs	0.42	8	left	err	0.6	3.2
196.5108	0	obs	0.4	10	right	cor	0.91	2.62
206.3934	0	obs	0.38	9	right	cor	0.81	1.62
216.1756	0	obs-bad	0.58	11	left	cor	0.76	3.12
225.616	0	obs	0.38	8	right	cor	0.78	1.22
239.2738	0	act	0.32	9	right	cor	0.71	3.42
249.2918	0	act	0.4	9	right	cor	0.7	0.58
259.0352	0	act-bad	0.56	8	left	cor	0.52	1.84
268.1116	0	act	0.4	8	left	err	0.21	2.36
277.495	0	act	0.38	9	left	cor	0.5	0.6
286.7942	0	act	0.38	9	left	cor	0.63	2.86
295.9518	0	act	0.32	8	right	cor	0.5	0.58
305.6478	0	act	0.36	8	right	cor	0.48	1.76
315.2734	0	act	0.34	7	right	err	0.21	3.16
325.1108	0	act	0.32	8	right	cor	0.5	0.58
335.0704	0	act	0.48	8	left	cor	0.56	0.72
344.1104	0	act	0.38	7	right	cor	0.58	1.16
357.6258	0	obs	0.32	9	right	cor	0.88	3.76
367.6478	0	obs	0.32	8	right	cor	0.67	2.94
377.348	0	obs	0.38	9	left	cor	0.68	0.96
386.6494	0	obs	0.36	8	right	cor	0.64	2.08
396.2728	0	obs	0.48	8	left	cor	0.45	0.5
405.307	0	obs-bad	0.56	8	left	cor	0.49	1.78
414.3892	0	obs	0.38	7	right	cor	0.63	1.26
423.907	0	obs	0.32	8	right	cor	0.72	3.04
433.8694	0	obs	0.34	7	right	err	0.35	2.88
443.7066	0	obs	0.4	8	left	err	0.39	2
453.0858	0	obs	0.4	9	right	cor	0.62	0.74
462.8284	0	obs	0.38	9	left	cor	0.6	2.8
