onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.3608	0	act-bad	0.6	19	right	cor	0.78	1.16
14.2034	0	act-bad	0.66	19	left	cor	0.77	1.54
23.4626	0	act-bad	0.64	18	left	cor	0.74	3.48
32.943	0	act	0.36	18	right	cor	0.69	3.38
42.6824	0	act	0.42	17	left	cor	0.73	1.32
51.7978	0	act	0.4	17	right	cor	0.79	1.58
61.5822	0	act	0.44	16	left	cor	0.49	0.58
70.6176	0	act	0.46	16	right	cor	0.8	3.6
80.642	0	act	0.46	15	right	cor	0.78	3.16
90.3394	0	act	0.4	15	right	cor	0.83	1.26
99.8988	0	act-bad	0.56	14	left	cor	0.79	1.18
109.202	0	act-bad	0.6	14	left	cor	0.61	1.22
122.1986	0	obs	0.4	17	right	cor	0.29	0.58
131.9808	0	obs	0.46	15	right	cor	0.79	3.18
141.6786	0	obs	0.36	18	right	cor	0.88	3.76
151.4208	0	obs	0.4	15	right	cor	0.74	1.08
160.9784	0	obs-bad	0.6	19	right	cor	0.78	1.16
170.8208	0	obs-bad	0.66	19	left	cor	0.82	1.64
180.0802	0	obs-bad	0.64	18	left	cor	0.78	3.56
189.5604	0	obs	0.46	16	right	cor	0.71	0.56
199.58	0	obs	0.44	16	left	cor	0.73	1.06
208.6172	0	obs-bad	0.56	14	left	cor	0.58	0.76
217.9198	0	obs	0.42	17	left	cor	0.83	0.46
227.0372	0	obs-bad	0.6	14	left	cor	0.65	1.3
240.0394	0	act-bad	0.74	13	right	cor	0.78	1.22
249.6988	0	act	0.36	13	left	err	0.15	1.28
258.8562	0	act	0.28	14	left	cor	0.71	2.22
267.9384	0	act	0.34	14	right	cor	0.65	2.9
277.896	0	act	0.4	13	right	cor	0.32	0.64
287.4152	0	act	0.32	13	left	err	0.16	1.66
296.6336	0	act	0.42	14	left	cor	0.72	1.34
306.015	0	act	0.28	14	right	cor	0.66	2.12
315.8956	0	act	0.28	13	right	err	0.16	1.12
325.5178	0	act	0.26	14	left	err	0.2	1.18
334.9552	0	act	0.3	15	left	err	0.15	0.48
344.2976	0	act	0.42	16	right	cor	0.75	1.28
358.2144	0	obs	0.28	14	left	cor	0.41	1.62
367.2948	0	obs	0.4	13	right	cor	0.6	1.2
376.8122	0	obs	0.42	16	right	cor	0.68	1.42
386.7368	0	obs	0.34	14	right	cor	0.76	3.12
396.6966	0	obs	0.3	15	left	err	0.19	0.4
406.037	0	obs	0.26	14	left	err	0.17	1.24
415.4764	0	obs	0.28	14	right	cor	0.55	1.9
425.353	0	obs	0.28	13	right	err	0.15	0.48
434.9734	0	obs	0.42	14	left	cor	0.56	1.66
444.3558	0	obs	0.32	13	left	err	0.25	1.48
453.5732	0	obs	0.36	13	left	err	0.4	2.4
462.7326	0	obs-bad	0.74	13	right	cor	0.66	1.46
