onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.1882	0	act	0.3	16	right	cor	0.39	2
13.8446	0	act	0.4	16	left	err	0.59	1.6
23.2248	0	act-bad	0.62	17	right	cor	0.22	1.24
33.1008	0	act	0.26	17	left	cor	0.68	0.96
42.4076	0	act	0.3	16	right	cor	0.74	1.48
51.9242	0	act	0.38	16	right	cor	0.28	1.42
61.6662	0	act	0.26	15	left	err	0.22	1.14
71.1004	0	act	0.32	16	left	err	0.22	1.24
80.446	0	act	0.34	17	right	cor	0.69	0.98
90.2818	0	act	0.26	17	right	cor	0.81	2.42
99.907	0	act	0.38	16	right	cor	0.82	3.24
109.605	0	act	0.24	16	left	err	0.27	0.54
122.603	0	obs	0.38	16	right	cor	0.66	2.92
132.3014	0	obs	0.34	17	right	cor	0.78	1.16
142.1428	0	obs	0.26	15	left	err	0.36	0.86
151.5842	0	obs	0.26	17	left	cor	0.73	1.06
160.8856	0	obs	0.4	16	left	err	0.25	2.28
170.2632	0	obs	0.3	16	right	cor	0.63	1.26
179.7854	0	obs	0.38	16	right	cor	0.77	3.54
189.5218	0	obs	0.3	16	right	cor	0.82	0.44
199.1838	0	obs	0.24	16	left	err	0.26	0.52
208.1814	0	obs	0.32	16	left	err	0.13	0.52
217.522	0	obs-bad	0.62	17	right	cor	0.37	0.06
227.4044	0	obs	0.26	17	right	cor	0.09	0.6
241.0236	0	act	0.28	17	right	cor	0.67	1.34
250.8042	0	act	0.32	17	right	cor	0.84	0.48
260.7236	0	act	0.34	16	right	cor	0.67	2.94
270.681	0	act	0.26	16	left	err	0.17	3.24
279.7232	0	act	0.5	17	left	err	0.21	2.36
288.8436	0	act-bad	0.56	18	left	err	0.19	1.98
297.998	0	act	0.24	19	right	cor	0.71	0.56
308.0222	0	act-bad	-0.02	19	left	err	0.26	3.46
317.2798	0	act	0.32	20	left	err	0.18	1.62
326.7602	0	act	0.26	21	left	err	0.19	1.6
335.9796	0	act-bad	0.28	22	right	err	-1	-0.02
345.54	0	act	0.28	23	left	err	0.16	0.46
358.6198	0	obs	0.32	20	left	err	0.12	1.74
368.097	0	obs	0.5	17	left	err	0.12	2.54
377.2224	0	obs	0.26	16	left	err	0.18	3.22
386.2552	0	obs-bad	0.56	18	left	err	0.16	1.26
395.4192	0	obs	0.28	17	right	cor	0.71	1.42
405.1982	0	obs-bad	0.52	19	left	cor	0.79	1.58
414.4606	0	obs	0.26	21	left	err	0.19	1.6
423.676	0	obs	0.28	22	right	err	0.16	3.26
433.2396	0	obs	0.34	16	right	cor	0.8	3.2
443.198	0	obs	0.28	23	left	err	0.29	1.38
452.2772	0	obs	0.32	17	right	cor	0.77	1.24
462.2006	0	obs	0.24	19	right	cor	0.68	0.62
