onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.4062	0	act	0.5	13	right	cor	0.82	2.44
14.2856	0	act	0.44	13	left	cor	0.84	2.48
23.625	0	act-bad	0.66	12	left	err	0.59	3.98
32.7454	0	act	0.5	13	left	cor	0.71	1.42
41.7466	0	act	0.32	13	left	cor	0.67	0.94
50.7852	0	act	0.48	12	left	cor	0.58	0.82
60.0074	0	act	0.44	12	right	cor	0.84	0.48
69.665	0	act	0.38	11	right	cor	0.9	3.4
79.3644	0	act	0.38	11	left	err	0.21	1.16
88.5246	0	act	0.44	12	right	err	0.38	0.76
98.044	0	act-bad	0.52	13	left	err	0.17	1.64
107.5244	0	act	0.28	14	right	err	0.32	1.34
121.2642	0	obs	0.5	13	left	cor	0.84	1.68
130.2634	0	obs	0.32	13	left	cor	0.69	0.98
139.304	0	obs	0.38	11	right	cor	0.67	2.94
149.003	0	obs	0.38	11	left	err	0.28	1.02
158.1636	0	obs	0.44	12	right	err	0.32	0.64
167.6832	0	obs	0.28	14	right	err	0.08	1.82
177.4232	0	obs	0.44	12	right	cor	0.18	2.42
187.0828	0	obs-bad	0.52	13	left	err	0.23	1.52
196.563	0	obs	0.5	13	right	cor	0.77	2.34
206.4426	0	obs	0.48	12	left	cor	0.63	0.72
215.662	0	obs	0.44	13	left	cor	0.69	2.18
225.0022	0	obs-bad	0.66	12	left	err	0.76	1.26
238.1232	0	act	0.44	15	right	err	0.49	0.58
247.682	0	act	0.38	16	right	cor	0.7	0.58
257.7016	0	act	0.32	16	right	err	0.12	0.54
267.3248	0	act	0.42	17	right	cor	0.91	1.42
277.1642	0	act	0.36	17	right	cor	0.91	1.82
286.9436	0	act	0.34	16	left	err	0	0.8
296.021	0	act-bad	0.6	17	left	cor	0.9	5.4
305.3206	0	act-bad	0.6	17	left	cor	0.93	0.66
314.7008	0	act	0.28	16	left	cor	0.86	3.32
324.143	0	act	0.4	16	left	cor	0.85	1.7
333.4006	0	act	0.32	15	right	cor	0.87	3.34
343.3598	0	act	0.48	15	right	cor	0.9	0.6
357.2796	0	obs	0.4	16	left	cor	0.83	1.66
366.54	0	obs	0.48	15	right	cor	0.87	4.54
376.4592	0	obs	0.36	17	right	cor	0.9	1.8
386.2396	0	obs	0.32	16	right	err	0.07	0.64
395.8594	0	obs	0.32	15	right	cor	0.79	3.18
405.8194	0	obs	0.42	17	right	cor	0.84	1.28
415.662	0	obs	0.44	15	right	err	0.18	3.22
425.2184	0	obs	0.38	16	right	cor	0.59	3.18
435.239	0	obs	0.34	16	left	err	0.07	0.64
444.3182	0	obs-bad	0.6	17	left	cor	0.96	0.88
453.6986	0	obs-bad	0.6	17	left	cor	0.89	1.38
462.9988	0	obs	0.28	16	left	cor	0.88	3.36
