onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
3.9556	0	act	0.44	19	left	cor	0.84	3.28
13.3992	0	act	0.42	19	left	cor	0.78	3.56
22.6186	0	act	0.38	18	right	cor	0.91	3.82
32.3558	0	act	0.46	18	right	cor	0.92	3.84
42.378	0	act	0.44	17	left	cor	0.7	1.4
51.3784	0	act-bad	0.62	17	right	cor	0.69	2.18
61.253	0	act	0.34	16	right	cor	0.9	1.4
70.8184	0	act	0.38	16	left	cor	0.78	3.16
79.9746	0	act-bad	-0.02	15	left	err	-1	-0.02
89.3552	0	act	0.46	16	left	cor	0.76	1.12
98.6544	0	act	0.48	16	left	cor	0.93	0.66
107.7726	0	act-bad	0.58	15	right	err	0.13	1.32
121.7374	0	obs	0.34	16	right	cor	0.76	1.12
131.294	0	obs	0.46	18	right	cor	0.91	3.82
141.3174	0	obs-bad	0.52	15	left	cor	-1	-0.02
150.694	0	obs	0.44	17	left	cor	0.7	1.4
159.6956	0	obs	0.44	19	left	cor	0.75	3.1
169.1364	0	obs	0.46	16	left	cor	0.72	1.04
178.4308	0	obs-bad	0.62	17	right	cor	0.77	2.34
188.3132	0	obs	0.42	19	left	cor	0.87	3.74
197.5306	0	obs	0.38	16	left	cor	0.91	3.42
206.6908	0	obs-bad	0.58	15	right	err	0.91	3.42
216.6552	0	obs	0.38	18	right	cor	0.58	3.16
226.3906	0	obs	0.48	16	left	cor	0.48	1.82
239.512	0	act	0.38	16	left	cor	0.72	2.24
248.8496	0	act	0.44	16	left	cor	0.76	1.12
257.8918	0	act	0.44	15	right	err	0.05	3.88
267.6744	0	act	0.3	16	left	cor	0.73	2.26
276.7518	0	act-bad	0.58	16	right	cor	0.88	4.56
286.669	0	act	0.42	15	left	cor	0.86	1.72
295.9294	0	act-bad	0.6	15	right	cor	0.78	1.56
305.4472	0	act	0.28	14	right	err	0.1	1.38
315.1512	0	act	0.48	15	left	cor	0.63	0.72
324.6328	0	act	0.5	15	right	cor	0.84	1.28
334.4712	0	act	0.46	14	right	cor	0.79	2.38
344.0884	0	act	0.46	14	right	cor	0.48	1.82
357.7516	0	obs	0.5	15	right	cor	0.59	0.78
367.5904	0	obs	0.3	16	left	cor	0.7	2.2
376.6728	0	obs	0.46	14	right	cor	0.69	4.18
386.33	0	obs	0.42	15	left	cor	0.22	3.54
395.5874	0	obs	0.46	14	right	cor	0.51	1.82
405.208	0	obs-bad	0.6	15	right	cor	0.21	3.56
414.7324	0	obs-bad	0.58	16	right	cor	0.15	2.48
424.6488	0	obs	0.38	16	left	cor	0.47	3.84
433.9924	0	obs	0.48	15	left	cor	0.8	3.6
443.4684	0	obs	0.44	16	left	cor	0.94	1.72
452.512	0	obs	0.44	15	right	err	0.81	1.62
462.2914	0	obs	0.28	14	right	err	0.24	1.1
