onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.0126	0	act	0.4	12	left	cor	0.31	1.36
13.4912	0	act	0.48	12	right	cor	0.97	2.74
23.3738	0	act	0.5	11	left	cor	0.5	1.78
32.7514	0	act	0.38	11	right	cor	0.75	3.1
42.7136	0	act	0.38	10	left	cor	0.48	1.82
51.8338	0	act	0.4	10	right	err	0.23	3.52
61.6102	0	act	0.36	11	right	err	0.53	3.06
71.3536	0	act	0.46	12	right	cor	0.27	2.54
81.3702	0	act-bad	0.58	12	right	cor	0.7	2.2
90.9926	0	act-bad	0.52	11	left	err	0.49	0.98
100.2498	0	act	0.48	12	left	cor	0.74	1.48
109.251	0	act	0.46	12	left	cor	0.88	2.56
122.5898	0	obs	0.48	12	right	cor	0.83	2.46
132.4686	0	obs	0.4	12	left	cor	0.98	3.96
141.9496	0	obs-bad	0.58	12	right	cor	0.86	2.52
151.569	0	obs-bad	0.52	11	left	err	0.3	0.6
160.8282	0	obs	0.38	11	right	cor	0.79	3.18
170.789	0	obs	0.48	12	left	cor	0.47	3.04
179.7914	0	obs	0.46	12	left	cor	0.87	2.54
189.1282	0	obs	0.5	11	left	cor	0.47	1.84
198.511	0	obs	0.36	11	right	err	0.46	1.06
208.251	0	obs	0.46	12	right	cor	0.99	3.98
218.2658	0	obs	0.38	10	left	cor	0.86	4.52
227.388	0	obs	0.4	10	right	err	0.87	1.74
241.1674	0	act	0.44	11	left	err	0.12	0.54
250.2476	0	act	0.48	12	left	cor	0.89	3.38
259.6872	0	act	0.44	12	right	cor	0.91	1.42
269.5266	0	act-bad	0.64	11	right	cor	0.89	1.78
279.0464	0	act	0.36	11	right	cor	0.87	3.34
288.7492	0	act	0.34	10	left	err	0.43	0.46
298.0496	0	act	0.48	11	left	err	0.41	0.42
307.0862	0	act	0.4	12	right	cor	0.49	1.8
317.0086	0	act	0.4	12	left	err	0.03	1.52
326.1658	0	act	0.46	13	right	cor	0.25	3.08
335.7252	0	act	0.44	13	left	cor	0.75	3.5
344.9436	0	act	0.42	12	right	cor	0.87	4.54
358.6084	0	obs	0.34	10	left	err	0.02	3.54
367.9086	0	obs	0.36	11	right	cor	0.29	2.18
377.6052	0	obs	0.4	12	left	err	0.01	1.56
386.7634	0	obs	0.48	12	left	cor	0.74	3.08
396.2016	0	obs-bad	0.64	11	right	cor	0.47	3.04
405.727	0	obs	0.46	13	right	cor	0.48	4.56
415.2826	0	obs	0.44	13	left	cor	0.85	3.7
424.5068	0	obs	0.48	11	left	err	0.02	3.54
433.5444	0	obs	0.4	12	right	cor	0.14	2.5
443.4666	0	obs	0.44	12	right	cor	0.28	3.02
453.3044	0	obs	0.42	12	right	cor	0.78	1.22
462.9634	0	obs	0.44	11	left	err	0.02	4.74
