onset	duration	trial_type	response_time	dots_difference	stim_side	choice_accuracy	confidence	response_time2
4.1924	0	act-bad	0.6	12	right	cor	0.46	1.86
13.8486	0	act	0.34	12	left	cor	0.87	3.34
23.0078	0	act	0.3	11	right	err	0.51	3.02
33.0284	0	act	0.36	12	left	cor	0.32	2.64
42.5106	0	act	0.34	12	right	err	0.07	0.94
52.3882	0	act	0.44	13	left	cor	0.98	3.56
61.8276	0	act	0.5	13	right	cor	0.9	1.4
71.6708	0	act	0.38	12	right	cor	0.85	3.7
81.4102	0	act	0.36	12	right	cor	0.51	2.62
91.1104	0	act-bad	0.52	11	left	cor	0.99	1.58
100.147	0	act	0.36	11	right	cor	0.46	0.52
109.7106	0	act	0.42	10	right	cor	0.49	1.78
123.3302	0	obs	0.42	10	right	cor	0.51	3.76
132.9498	0	obs	0.36	12	left	cor	0.98	4.04
142.4248	0	obs	0.5	13	right	cor	0.95	1.5
152.2664	0	obs-bad	0.52	11	left	cor	0.99	1.62
161.3066	0	obs	0.3	11	right	err	0.71	0.56
171.3258	0	obs	0.34	12	left	cor	0.99	3.62
180.4832	0	obs-bad	0.6	12	right	cor	0.53	3.86
190.1456	0	obs	0.34	12	right	err	0.48	1.76
200.028	0	obs	0.36	12	right	cor	0.73	3.06
209.7284	0	obs	0.38	12	right	cor	0.74	3.48
219.465	0	obs	0.36	11	right	cor	0.87	5.34
229.0252	0	obs	0.44	13	left	cor	0.98	3.56
242.4678	0	act-bad	0.52	10	left	cor	0.99	2.82
251.5438	0	act	0.36	10	right	err	0.01	1.56
261.5078	0	act	0.5	11	left	cor	0.98	1.96
270.507	0	act-bad	0.54	11	right	err	0.96	2.08
280.0272	0	act	0.34	12	left	cor	0.98	1.56
289.3266	0	act	0.38	12	right	err	0.46	1.86
299.2468	0	act	0.42	13	left	cor	0.97	1.94
308.5034	0	act	0.4	13	left	cor	0.98	4.84
317.627	0	act	0.42	12	left	cor	0.95	0.7
327.0062	0	act	0.5	12	right	err	0.95	1.9
336.7834	0	act	0.36	13	left	cor	0.92	3.84
346.006	0	act	0.36	13	left	cor	0.97	2.74
359.3424	0	obs	0.36	13	left	cor	0.99	2.78
368.6828	0	obs-bad	0.54	11	right	err	0.49	3
378.2052	0	obs	0.42	13	left	cor	0.98	1.96
387.4658	0	obs	0.5	12	right	err	0.94	1.88
397.245	0	obs	0.34	12	left	cor	0.99	1.58
406.5438	0	obs	0.38	12	right	err	0.47	1.84
416.46	0	obs	0.5	11	left	cor	0.84	1.68
425.4592	0	obs-bad	0.52	10	left	cor	0.77	2.34
434.5398	0	obs	0.36	10	right	err	0.49	2.58
444.5042	0	obs	0.4	13	left	cor	0.92	4.64
453.6214	0	obs	0.36	13	left	cor	0.89	3.78
462.8408	0	obs	0.42	12	left	cor	0.99	4.78
